scan_id,scan_time,format,name,priority,section,size,vendor,install_time,version,architecture,multiarch,source,description,location,triaged,cpe,msu_name,checksum,item_id
0,2023/04/12 03:31:39,win,Intel® PROSet/Wireless Software,,,0,Intel Corporation,,21.0.0.0u,i686,,,,,0,,,e5581b696a62815ca20f15ba85eaad9a0f22d006,2b2b918274edb056900d9db5754e9a53d1903549
0,2023/04/12 03:31:39,win,Microsoft Visual C++ 2017 Redistributable (x64) - 14.11.25325,,,0,Microsoft Corporation,,14.11.25325.0,i686,,,,,0,,,abd1499cd0e56bcb38291b414e530e07100ccc8b,2b753fb9a67082d26623d436faac5d587bcc21b0
0,2023/04/12 03:31:39,win,Google Drive,,,0,Google LLC,,73.0.4.0,x86_64,,,,C:\Program Files\Google\Drive File Stream\73.0.4.0\GoogleDriveFS.exe,0,,,87642bfb8fbaf3d0bc6741fc843e39e7a2dd8236,2e9d63e2d3ff19f3d95bb35826ef424624f2588e
0,2023/04/12 03:31:39,win,Google Chrome,,,0,Google LLC,20230330,111.0.5563.147,i686,,,,C:\Program Files (x86)\Google\Chrome\Application,0,,,bc63f76f0629beb29ec647de73af4d2d2defbe3d,313d0669b1061501acf5a37a23e961ffd1582821
0,2023/04/12 03:31:39,win,Wazuh Agent,,,0,"Wazuh, Inc.",20230327,4.3.10,i686,,,,,0,,,d55cd46b5964aa990220f2fc0af7a02112225864,346c7a0f5278b7d581cf90c7eac127d2231e59f6
0,2023/04/12 03:31:40,win,Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030,,,0,Microsoft Corporation,20200117,11.0.61030,i686,,,,,0,,,dd8f85fa3b8f0651c1ddae5875755c9df9dea80e,40eaeab4b26983e17f7e1c5afa6ab93caf69b4b6
0,2023/04/12 03:31:40,win,System.Data.SQLite v1.0.108.0 (Release),,,0,System.Data.SQLite Team,20200117,1.0.108.0,x86_64,,,,C:\Program Files\System.Data.SQLite\2012\,0,,,42733e5d84416e53f78b80402bb1da47ed0edd75,6672ea766bbaa504f1563b611243de818b306dbb
0,2023/04/12 03:31:40,win,ATK Package,,,0,ASUS,20210520,1.0.0050,i686,,,,C:\Program Files (x86)\ASUS\ATK Package\,0,,,e09d3622e55f55ed2296416768c2e2daea1b184d,6999bb9080eedcaa142a656592ff3d054a3fea02
0,2023/04/12 03:31:40,win,Office 16 Click-to-Run Licensing Component,,,0,Microsoft Corporation,20230410,16.0.16227.20204,x86_64,,,,,0,,,3e81b9c2c2cfd1d1c2a18f985ad76cd6d45abd38,6f5172e87ba45bb2b400ab707734d24d7a9001a1
0,2023/04/12 03:31:40,win,Office 16 Click-to-Run Localization Component,,,0,Microsoft Corporation,20210709,16.0.14131.20278,i686,,,,,0,,,9ac9a890c6b9dc9592931f0fe67d000b2008ba4c,70af2c4f12033492d59fb138f233a34a75b48a4a
0,2023/04/12 03:31:40,win,TeamViewer,,,0,TeamViewer,,15.16.8,i686,,,,C:\Program Files (x86)\TeamViewer,0,,,40a6d8c357939600065ba995754874d45fbd8996,72a0801b08cdc6d15be8189ae8714e31e9ac96f6
0,2023/04/12 03:31:40,win,Office 16 Click-to-Run Extensibility Component,,,0,Microsoft Corporation,20230306,16.0.16130.20218,i686,,,,,0,,,30c04dfa7279a30dad0babc8a996686d8fce8772,74ef9942ba50877feb476638f34d127e5557dd92
0,2023/04/12 03:31:40,win,Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030,,,0,Microsoft Corporation,20200117,11.0.61030,i686,,,,,0,,,6d47f04f92b2deb1379e5244675b3ea68f8ef2b6,757913a8be63fb62be6f4ca7f876cf4b574866e0
0,2023/04/12 03:31:40,win,AudioWizard,,,0,ICEpower a/s,20190802,1.0.16.4,i686,,,,C:\Program Files (x86)\ICEpower\AudioWizard\,0,,,a84e1ed12f2f861e690cf99066f3779d96f97197,79134667f7b9fc56ab74e84eaecfd40e901143d7
0,2023/04/12 03:31:41,win,Free Snipping Tool,,,0,Free Snipping Tool,20230327,7.4,i686,,,,C:\Users\Administrator\AppData\Roaming\Free Snipping Tool\,0,,,147aac021477dd40931ad180caee14102a59c70b,7a40b4b185da55bfc9df77f5384fe4f923af1b2b
0,2023/04/12 03:31:41,win,NVIDIA Display Session Container,,,0,NVIDIA Corporation,20200211,1.11,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NVDisplaySessionContainer.{72E787AC-17CA-41A5-819D-FB0772EEC3C3},0,,,9b90cdc2ee42c6eec89f0eb38d0e9c4f9b4e988a,7eb6243357d589d9451e2995001ab089a2d7043c
0,2023/04/12 03:31:41,win,Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030,,,0,Microsoft Corporation,,11.0.61030.0,i686,,,,,0,,,bfd350bc5cf435ad3f63a2e2191d9e6989425955,84e6feefe9758b80f13c4e0729a081bffcde1046
0,2023/04/12 03:31:41,win,UltraViewer version 6.4.7,,,0,DucFabulous,20210726,6.4.7,i686,,,,C:\Program Files (x86)\UltraViewer\,0,,,c430151679ad2c004c3a4bd3ad2f6f55b46c82e6,8e2a6fa8e58d86a18e4e60fdfcff24c5108228af
0,2023/04/12 03:31:41,win,Intel® PROSet/Wireless WiFi Software,,,0,Intel Corporation,20190802,21.0.0.2990,x86_64,,,,C:\Program Files\Intel,0,,,bce9be9580c8905d96d15f8fe75c7fda256e72b6,92fba60674353b8074189d420209aa07cc1b18af
0,2023/04/12 03:31:41,win,NVIDIA Install Application,,,0,NVIDIA Corporation,20221104,2.1002.363.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\InstallerCore,0,,,6c47909bf40c083fdf2936db6a81c9e579a944f8,9320a34848a6d14670e42a32bed114541ec6677b
0,2023/04/12 03:31:41,win,Microsoft 365 Apps for enterprise - en-us,,,0,Microsoft Corporation,,16.0.16227.20258,x86_64,,,,C:\Program Files (x86)\Microsoft Office,0,,,04a6a7f7b2eb1e555ab89012eb3bff72662f7f76,93251372dccbee49129572fa78144cd0302adc32
0,2023/04/12 03:31:41,win,NVIDIA Display Container,,,0,NVIDIA Corporation,20200211,1.11,x86_64,,,,C:\Program Files\NVIDIA Corporation\Display.NvContainer,0,,,1eb78edc003e658daa11be6c125618e0adaee2be,93d288133aa13d83f869c6358f282ab105d24fb2
0,2023/04/12 03:31:41,win,Microsoft System CLR Types for SQL Server 2014,,,0,Microsoft Corporation,20200117,12.0.2402.11,i686,,,,,0,,,c1e2326da67a770d0f79ab5242b6f7cf94a09f58,9784af24bf086b49ecd14811ce5ec00364c88915
0,2023/04/12 03:31:42,win,Pritunl Client,,,0,Pritunl,20230220,1.3.3373.6,i686,,,,C:\Program Files (x86)\Pritunl\,0,,,5713ae7e52b49770e454c4a4c64785a0c226c311,9b60989e7bed6d6336a1e12cd5f0cf6663be0b51
0,2023/04/12 03:31:42,win,NVIDIA Graphics Driver 511.69,,,0,NVIDIA Corporation,20221104,511.69,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\Display.Driver.{39AB6B23-D7CD-42CB-B032-D4BD1F1D01B9},0,,,0f89781eb866c86fd394aa8e2c4748363946651d,9d8ce681e5eea584eb0ef6e0ab42a80eacbf4317
0,2023/04/12 03:31:42,win,BizPhone for Windows,,,0,B3Networks Pte Ltd,20211102,1.0.1,i686,,,,C:\Program Files (x86)\BizPhone for Windows\,0,,,d7e26edb164d2dfdf3cdfdf1d99db00f8a599c73,9e109c7a656c80403d8bf55a1794a771fda06562
0,2023/04/12 03:31:42,win,64 Bit HP CIO Components Installer,,,0,Hewlett-Packard,20200723,16.2.1,x86_64,,,,,0,,,a022a3c04359b4b3068e0da297d029d9dc4ea33e,a181fecbdbad84beca5df46ec54a155f02003fdb
0,2023/04/12 03:31:42,win,Flock,,,0,Flock FZ LLC,,2.2.513, ,,,,,0,,,1f62d05ca386b824a17e495da6dfc5d949c12cd0,a424a53a3b54ac17172ee6963c24352bf51610b2
0,2023/04/12 03:31:42,win,Microsoft Edge Update,,,0,,,1.3.173.55,i686,,,,,0,,,8c5d332b49cd4930959ab198d2b19c01c0332fe3,a608d1efe707eb3e51bbbf671e096e1cd529c055
0,2023/04/12 03:31:42,win,NVIDIA Control Panel 425.46,,,0,NVIDIA Corporation,20200211,425.46,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\Display.ControlPanel.{CBB963C5-01CE-4F63-9990-C3C40F06A4FA},0,,,d7bf73367a5d042393d83502679de52c6fe558a2,a631e65425de8c08ad9bf8f3243f8beffa00a291
0,2023/04/12 03:31:42,win,Microsoft Edge,,,0,Microsoft Corporation,20230412,112.0.1722.39,i686,,,,C:\Program Files (x86)\Microsoft\Edge\Application,0,,,bdb3b3f086b9b756e144fa8664ca9780e5fd1bac,c60a3f3bf3b104fb804c6737d33a34f8498a1a9c
0,2023/04/12 03:31:42,win,Windows PC Health Check,,,0,Microsoft Corporation,20211026,3.2.2110.14001,x86_64,,,,,0,,,f1b8fa709abb1b963ab1a73a4d5f4f6922eeef67,ccd5f5b7659b6dec6f79c4ca7229a3671bb673ae
0,2023/04/12 03:31:43,win,NVIDIA Telemetry Container,,,0,NVIDIA Corporation,20191009,13.6.15.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvTelemetryContainer.{AD66C665-6607-47B2-82C4-94761D457377},0,,,8a31d13730ad87c5a05a7b43df1227edc1d0805f,ce347b3f2a610032e1806606f0f734eb065ecd2c
0,2023/04/12 03:31:43,win,Google Credential Provider for Windows,,,0,Google LLC,20211122,68.127.32824,x86_64,,,,,0,,,eb54bd26b2e10cffabfe48452c07df2ca2b686e8,db4558bf479b276aaf17b31b16a30ce54ec8db8e
0,2023/04/12 03:31:43,win,System.Data.SQLite v1.0.108.0 (Release),,,0,System.Data.SQLite Team,20200117,1.0.108.0,i686,,,,C:\Program Files (x86)\System.Data.SQLite\2012\,0,,,956ee408e8f4f1f92a67732d57a923a53c6e30cf,de4bea9916dcb35072a3d4d550da977fcf614565
0,2023/04/12 03:31:43,win,NVIDIA Ansel,,,0,NVIDIA Corporation,20200330,7.0.506.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\Ansel,0,,,c3a445a3f7b0ec69afba14df6f165b6cdffbd060,e0195095f82ebd8e8cc30e065f382ec6e74e13a6
0,2023/04/12 03:31:43,win,Office 16 Click-to-Run Extensibility Component 64-bit Registration,,,0,Microsoft Corporation,20230306,16.0.16130.20218,x86_64,,,,,0,,,7e36b5f8697ddfdeca1c6b2c83766d77ba438fa4,e4c1ac51ef56aac026ed8464cdc032654457cdd5
0,2023/04/12 03:31:43,win,Teams Machine-Wide Installer,,,0,Microsoft Corporation,20191003,1.2.0.17057,i686,,,,,0,,,bdba8c03e50494132addfab1d0ace89eb74b63e0,ef74352b01e43e8686f99d11e7d80e734b61a44e
0,2023/04/12 03:31:43,win,Zoom,,,0,"Zoom Video Communications, Inc.",,5.13.11 (13434), ,,,,C:\Users\adinda.dwi_mekari\AppData\Roaming\Zoom\bin,0,,,8e6c48af78abcc6407a18d1679da03038f568fae,f2466f39b856b17ac28e84c4e70ce41860ab1bc4
0,2023/04/12 03:31:43,win,NVIDIA PhysX System Software 9.19.0218,,,0,NVIDIA Corporation,20190802,9.19.0218,x86_64,,,,C:\Program Files (x86)\NVIDIA Corporation\PhysX,0,,,75f9874530a29989a72f4d14f6a9963151b91a93,f511fdedda5c52dfcdde296133424033cfa5bf0e
0,2023/04/12 03:31:43,win,Microsoft Visual C++ 2017 x64 Minimum Runtime - 14.11.25325,,,0,Microsoft Corporation,20190802,14.11.25325,x86_64,,,,,0,,,57909258d79816c31587959d458f039e334619f8,ff8d41a1a1334a47d6df363bf15152d5bb921020
