scan_id,scan_time,format,name,priority,section,size,vendor,install_time,version,architecture,multiarch,source,description,location,triaged,cpe,msu_name,checksum,item_id
0,2023/04/12 05:59:57,win,Lenovo Voice Service,,,0,Lenovo Group Ltd.,20230409,3.0.26.0,x86_64,,,,C:\Program Files\Lenovo\LVA Pro Service\,0,,,36de9d08a60a88c50aa133c398c0cde8019588d6,05ba890f992b4bf63d0fa5f070f4428090c80438
0,2023/04/12 05:59:57,win,NVIDIA Message Bus for NvContainer,,,0,NVIDIA Corporation,20220210,1.33,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.MessageBus.{A8483202-5E84-40F5-8491-65F72101F0B2},0,,,19c7c09dac948f6e1e84e3d76eddfc931be08c2a,07ffc5de559132ad4e5a85a8301722036d3cdf8e
0,2023/04/12 05:59:58,win,NVIDIA Telemetry Client,,,0,NVIDIA Corporation,20220210,14.3.61.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\NvTelemetry,0,,,59fa6e44c5c094b573f690de2ffe03adf5bf3ba4,080993c528cf24681d7b852168d8e1aeddf5cd94
0,2023/04/12 05:59:58,win,NVIDIA Install Application,,,0,NVIDIA Corporation,20230403,2.1002.370.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\InstallerCore,0,,,c20fd5356e31890c8ae3d5253d5f384c71cc95e5,086fe93b542712d26cc8609d6111bce571cf0961
0,2023/04/12 05:59:58,win,Microsoft Edge WebView2 Runtime,,,0,Microsoft Corporation,20230410,112.0.1722.34,i686,,,,C:\Program Files (x86)\Microsoft\EdgeWebView\Application,0,,,86c8ad8b87160dd9d633d6af5a0d3ef5bcc1aeff,12abb6bfea83094b0facd36434e7aab40f5c58be
0,2023/04/12 05:59:58,win,NVIDIA TelemetryApi helper for NvContainer,,,0,NVIDIA Corporation,20220210,1.33,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.ContainerTelemetryApiHelper.{2E8412A9-3828-45E1-851D-23801FF22830},0,,,2e9d5cad02e9226985b09b6683a1e2e4b19340d6,142c92c5c73c0ff27a5c3b793bd53801bc0fcdaa
0,2023/04/12 05:59:58,win,Microsoft OneDrive,,,0,Microsoft Corporation,,23.061.0319.0003, ,,,,,0,,,a844f9807f86608eed3d6f5e68ccbd6b7915b55c,16247c06405bb96b495dcb635bd9f147961a8c91
0,2023/04/12 05:59:58,win,Intel(R) Chipset Device Software,,,0,Intel Corporation,20220210,10.1.18800.8277,x86_64,,,,,0,,,b889200e683c8830a5b42b2b1ae3c9a4236f66fd,16b1b5f2e3d7440a7eece1b87d39d214994ac81b
0,2023/04/12 05:59:58,win,WebAdvisor by McAfee,,,0,"McAfee, LLC",,4.1.1.810,i686,,,,C:\Program Files\McAfee\WebAdvisor,0,,,fbc444b64c41e6d06c74210fc2819ef18695717a,29a19270a77c194e3186a3a60410feac810402cc
0,2023/04/12 05:59:58,win,Microsoft Update Health Tools,,,0,Microsoft Corporation,20230403,4.71.0.0,x86_64,,,,,0,,,10c204bba916f620c407aaee3e6a8f08ebcf3d8e,1bc5eaaecd9139bd3b86e3093e5b3a345ee43f3b
