scan_id,scan_time,pid,name,state,ppid,utime,stime,cmd,argvs,euser,ruser,suser,egroup,rgroup,sgroup,fgroup,priority,nice,size,vm_size,resident,share,start_time,pgrp,session,nlwp,tgid,tty,processor,checksum
0,2023/04/12 03:31:43,15448,Cortana.exe,,1192,0,0,C:\Program Files\WindowsApps\Microsoft.549981C3F5F10_4.2204.13303.0_x64__8wekyb3d8bbwe\Cortana.exe,,,,,,,,,8,0,29581312,39104512,0,0,0,0,12,17,0,0,0,83dcf07c165065627644400c87bc0c746c2b4bff
0,2023/04/12 04:31:43,10052,svchost.exe,,612,0,0,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,2764800,4001792,0,0,0,0,12,1,0,0,0,730efec487127388f514387c8461a7fa647e2f7e
0,2023/04/12 04:31:43,1080,AsusSystemAnalysis.exe,,612,1,2,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_bf969a2fcea35523\ASUSSystemAnalysis\AsusSystemAnalysis.exe,,,,,,,,,8,0,4558848,9818112,0,0,0,0,0,5,0,0,0,749bcaa47e0548a94b96f4f14abe9cf1d59831c8
0,2023/04/12 04:31:44,11536,msedgewebview2.exe,,8064,0,0,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\112.0.1722.34\msedgewebview2.exe,,,,,,,,,8,0,9515008,9969664,0,0,0,0,12,7,0,0,0,66dee17ddbb996f3b992a12b99f271646920396b
0,2023/04/12 04:31:44,13132,svchost.exe,,612,0,0,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,1855488,2998272,0,0,0,0,0,2,0,0,0,8b6d8b349bb66e693f6201797d0c3490b1950049
0,2023/04/12 04:31:45,1608,svchost.exe,,612,1,1,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,3465216,7225344,0,0,0,0,0,4,0,0,0,5042178b32d76396d01badb16f9fa59a50586022
0,2023/04/12 04:31:45,22456,chrome.exe,,8836,15,2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,,,,,,,,,4,0,159240192,186793984,0,0,0,0,12,20,0,0,0,cc91d18152d8dc53036a89537cb03fd0912e8119
0,2023/04/12 04:31:45,13900,chrome.exe,,8836,13,1,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,,,,,,,,,4,0,130326528,150687744,0,0,0,0,12,20,0,0,0,017546658f83911a74960f075cdd6dd64376e903
0,2023/04/12 04:31:45,17160,GoogleDriveFS.exe,,14100,0,0,C:\Program Files\Google\Drive File Stream\73.0.4.0\GoogleDriveFS.exe,,,,,,,,,8,0,12611584,17104896,0,0,0,0,12,7,0,0,0,faaf92c52319cc260e10e5648b77ec5a6dedbd07
0,2023/04/12 04:31:45,10120,crashpad_handler.exe,,3324,0,0,C:\Program Files\Google\Drive File Stream\73.0.4.0\crashpad_handler.exe,,,,,,,,,8,0,1544192,2940928,0,0,0,0,12,6,0,0,0,0a7eca24a3b917951fba3dafb44616f1cd153759
0,2023/04/12 04:31:45,14600,OfficeClickToRun.exe,,612,19,6,C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe,,,,,,,,,8,0,46362624,59670528,0,0,0,0,0,19,0,0,0,b641f93608badd222ee1772158adbf1e4978f688
0,2023/04/12 04:31:45,2640,svchost.exe,,612,0,0,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,1282048,2551808,0,0,0,0,0,3,0,0,0,7edc6f52b4ae80a668bc3ce8dbaccc055d84f6d8
0,2023/04/12 04:31:45,10128,svchost.exe,,612,0,0,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,1703936,2891776,0,0,0,0,0,2,0,0,0,81dcb2255c59f6155ad4581458629f01307a5d66
0,2023/04/12 04:31:45,17832,msedgewebview2.exe,,8064,0,0,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\112.0.1722.34\msedgewebview2.exe,,,,,,,,,8,0,11296768,12365824,0,0,0,0,12,9,0,0,0,7447eae714421a77ac52cd4ee4b08a8d87f7fe42
0,2023/04/12 04:31:45,10152,Flock.exe,,1604,65,6,C:\Users\adinda.dwi_mekari\AppData\Local\Flock\Flock.exe,,,,,,,,,4,0,110977024,196173824,0,0,0,0,12,21,0,0,0,ec1b75a7715c7d281cdeee864a616565ccc9f3e2
0,2023/04/12 04:31:46,10296,svchost.exe,,612,1,0,C:\Windows\System32\svchost.exe,,,,,,,,,8,0,7331840,8867840,0,0,0,0,0,5,0,0,0,cc95afcf4d2c5d0dd03ec6db557fce489e579874
0,2023/04/12 04:31:46,19088,dllhost.exe,,1192,0,0,C:\Windows\System32\dllhost.exe,,,,,,,,,8,0,7188480,16904192,0,0,0,0,12,7,0,0,0,dd024113f2e353b9504cbd19622e45885d1a961b
0,2023/04/12 04:31:46,10304,cmd.exe,,14736,0,0,C:\Windows\System32\cmd.exe,,,,,,,,,8,0,1925120,2666496,0,0,0,0,12,1,0,0,0,cbb39fc98e7361d6da04398916e88aaaaac49148
0,2023/04/12 04:31:46,10648,SecurityHealthSystray.exe,,14276,0,0,C:\Windows\System32\SecurityHealthSystray.exe,,,,,,,,,8,0,1859584,3952640,0,0,0,0,12,1,0,0,0,668285f0c02f922f9d950f71f946557777208e12
0,2023/04/12 04:31:46,3064,PhoneExperienceHost.exe,,1192,1,1,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.23022.140.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe,,,,,,,,,8,0,50974720,57810944,0,0,0,0,12,14,0,0,0,b56bfa0e3f0922723202f2eb8bb6fa0fb8c85474
0,2023/04/12 04:31:46,20040,RuntimeBroker.exe,,1192,0,0,C:\Windows\System32\RuntimeBroker.exe,,,,,,,,,8,0,6139904,14508032,0,0,0,0,12,2,0,0,0,191b155f36f77a66ce244b03909028ac756510b7
0,2023/04/12 04:31:46,10812,winlogon.exe,,22444,0,0,C:\Windows\System32\winlogon.exe,,,,,,,,,13,0,2428928,4603904,0,0,0,0,12,3,0,0,0,d107afff8ccc38815980dd303d7c5362cf276875
0,2023/04/12 04:31:46,1096,chrome.exe,,8836,0,0,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,,,,,,,,,8,0,15622144,24199168,0,0,0,0,12,17,0,0,0,6cc19f801d2887e1b2e71a9d2347e034c9360673
0,2023/04/12 04:31:46,10852,chrome.exe,,8836,22,2,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,,,,,,,,,4,0,137834496,164773888,0,0,0,0,12,20,0,0,0,d46a72f48ee85598eb6ed45499521f9e7445e351
0,2023/04/12 04:31:46,4680,OneApp.IGCC.WinService.exe,,612,2,1,C:\Windows\System32\DriverStore\FileRepository\igcc_dch.inf_amd64_54b736e5be5b50b2\OneApp.IGCC.WinService.exe,,,,,,,,,8,0,31539200,36761600,0,0,0,0,0,5,0,0,0,635c6a5bb0219925517cf61b0ef2de509e2e14a5
0,2023/04/12 04:31:46,11340,RuntimeBroker.exe,,1192,0,0,C:\Windows\System32\RuntimeBroker.exe,,,,,,,,,8,0,6119424,16252928,0,0,0,0,12,14,0,0,0,992375cbc49724c9bd0dacb2f3d3371ccc4491e5
0,2023/04/12 04:31:46,11336,msedgewebview2.exe,,8064,0,0,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\112.0.1722.34\msedgewebview2.exe,,,,,,,,,8,0,2093056,3448832,0,0,0,0,12,7,0,0,0,7d3fdeb18b460cdad520f006be1161391fab3a5e
0,2023/04/12 04:31:46,21008,RuntimeBroker.exe,,1192,0,0,C:\Windows\System32\RuntimeBroker.exe,,,,,,,,,8,0,3072000,7397376,0,0,0,0,12,1,0,0,0,2852af7e7e852ebc9d301c0172113590526945c0
