scan_id,scan_time,format,name,priority,section,size,vendor,install_time,version,architecture,multiarch,source,description,location,triaged,cpe,msu_name,checksum,item_id
0,2023/04/12 05:39:08,win,AnyDesk,,,0,AnyDesk Software GmbH,,ad 7.0.14,i686,,,,"""C:\Program Files (x86)\AnyDesk""",0,,,8d697d622f9d16c7f9afc6adc9ef75f040f82795,00fbe4f0ffc36881f9c95e51bb9823a6121d02b1
0,2023/04/12 05:39:09,win,NVIDIA ShadowPlay 3.21.0.36,,,0,NVIDIA Corporation,20220729,3.21.0.36,x86_64,,,,C:\Program Files\NVIDIA Corporation\ShadowPlay,0,,,420aa9dd10e962caf876e13d1227e7cd3b4c80f3,0676599aaf2108666ada6095a1a2f0aaa47c18ea
0,2023/04/12 05:39:09,win,NVIDIA Telemetry Client,,,0,NVIDIA Corporation,20220729,14.3.61.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\NvTelemetry,0,,,6fbc94f93d1ef539b089473b9875b761bc2c960f,080993c528cf24681d7b852168d8e1aeddf5cd94
0,2023/04/12 05:39:09,win,Microsoft Edge WebView2 Runtime,,,0,Microsoft Corporation,20230410,112.0.1722.34,i686,,,,C:\Program Files (x86)\Microsoft\EdgeWebView\Application,0,,,86c8ad8b87160dd9d633d6af5a0d3ef5bcc1aeff,12abb6bfea83094b0facd36434e7aab40f5c58be
0,2023/04/12 05:39:09,win,Adobe Acrobat (64-bit),,,0,Adobe,20230323,23.001.20093,x86_64,,,,C:\Program Files\Adobe\Acrobat DC\,0,,,fb8a0df16061efc460ae37f9f606a6f80ba4348b,13272906eabff94425743849567b33e2b6a75743
0,2023/04/12 05:39:09,win,NVIDIA NodeJS,,,0,NVIDIA Corporation,20220729,3.21.0.36,x86_64,,,,C:\Program Files (x86)\NVIDIA Corporation\NvNode,0,,,c9fa1eb5849bdc03878e7115a534a7138db58e22,140184055f6ff029eeda4b3f9c00e05d52f3a387
0,2023/04/12 05:39:09,win,NVIDIA NetworkService Container,,,0,NVIDIA Corporation,20220729,1.27,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.ServiceUser.{80562D97-0DC8-40EC-A654-1A1A59AE4EDA},0,,,fc19d6493dbecf96816e8286b0fee3b4d61cbaa4,135376a481abdac4b27dbc615dd5fea62c24eb13
0,2023/04/12 05:39:09,win,Microsoft Update Health Tools,,,0,Microsoft Corporation,20230315,5.69.0.0,x86_64,,,,,0,,,60e718bc39f36d15af443f301d8c45cf9129f1b9,16930fd77564a442beb7404c302d16e0536aa739
0,2023/04/12 05:39:09,win,Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161,,,0,Microsoft Corporation,20211104,9.0.30729.6161,i686,,,,,0,,,fd8d72025e67b585122e2c2aa878e48d264acd40,1a32a6869be36ada540ba66cc48af3ed69bffe33
0,2023/04/12 05:39:09,win,NVIDIA Update Core,,,0,NVIDIA Corporation,20220729,38.0.6.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\Update.Core.{512595AC-0F8B-4D25-BC5B-478B7B3C7C9A},0,,,c6b0bb653a10c0b537de2abb0101855c12c0b612,1f5e658c67a64d8fdd50cf1a55cd2e96ef9a24f2
0,2023/04/12 05:39:10,win,McAfee Security Scan Plus,,,0,,,,x86_64,,,,,0,,,0c180d8956a59acfc581b5b603eeb5b9f5ddecf1,2c35ee90d023b402c57f90015daba678a70a17e3
0,2023/04/12 05:39:10,win,WinZip 26.0,,,0,Corel Corporation,20220720,26.0.15033,x86_64,,,,C:\Program Files\WinZip\,0,,,579ad6a19684eb4c330f61495489ea8d6210ce28,2fcf47388c21b890da41f28d5dd4c6a7e1a4dd00
0,2023/04/12 05:39:10,win,Wazuh Agent,,,0,"Wazuh, Inc.",20230329,4.3.10,i686,,,,,0,,,8a6c75586c3fb6e455b52ce3b9546a7656261407,346c7a0f5278b7d581cf90c7eac127d2231e59f6
