scan_id,scan_time,protocol,local_ip,local_port,remote_ip,remote_port,tx_queue,rx_queue,inode,state,PID,process,checksum,item_id
0,2023/04/12 04:11:22,tcp,0.0.0.0,49667,0.0.0.0,0,0,0,0,listening,2660,svchost.exe,0a52eb2041508f5e21223d378ed9fd4528828ce6,00c24610f9dfd4c9a59511c25aa6a36b5b55f375
0,2023/04/12 04:11:22,tcp6,::,135,::,0,0,0,0,listening,1164,svchost.exe,c5387b939c64722255cf6b8b4e8666c645673cee,094b9de99b561a8a9c435f641787b26db0fa5f98
0,2023/04/12 04:11:22,udp,10.200.90.240,137,,0,0,0,0, ,4,System,b377eccc5da2a6ba42555a513a1f4a48c5af3128,0d21c24e8c44ba7f0f92a4de73c65fb25694d241
0,2023/04/12 04:11:22,tcp,0.0.0.0,49673,0.0.0.0,0,0,0,0,listening,956,services.exe,75bb9a44979040002716eb9b77edd63cf4b67ebe,0e57b7629c2948e127a050138db1b01018745e2d
0,2023/04/12 04:11:22,tcp,0.0.0.0,445,0.0.0.0,0,0,0,0,listening,4,System,481fa26d857363b78f4f3f586816a2bca324560a,120ef3368b130c7432e4ee29d7ae502fb6767d10
0,2023/04/12 04:11:23,tcp,0.0.0.0,49666,0.0.0.0,0,0,0,0,listening,1572,svchost.exe,44ebe1180521029f901e7c5d6b028a0924cfc221,13b5ba4bdc3830ce3bcc339c6d425342dfae1697
0,2023/04/12 04:11:23,udp6,::1,1900,,0,0,0,0, ,9704,svchost.exe,a65def468d64b41f528cc2278d1d8c0b89912807,1929fb77051b0a4df82fbcbbf425c0dcfdd4e52f
0,2023/04/12 04:11:23,udp6,fe80::467d:fd2d:e4aa:3b72,1900,,0,0,0,0, ,9704,svchost.exe,f7e045d06a8a8010e9bb3ec43758ba84d7317038,1a1a2f8043645b4de8d71b83a8ba6acbccf3a59f
0,2023/04/12 04:11:23,udp6,::,5355,,0,0,0,0, ,2616,svchost.exe,0b8b71f9f443fb5f1e70f87394f4723530f2251f,213612efe23c016cfb5385649212cda824f1dfde
0,2023/04/12 04:11:23,udp6,fe80::467d:fd2d:e4aa:3b72,61729,,0,0,0,0, ,9704,svchost.exe,c497290cef056e8a865d40f9f4011c411111e628,2265a4a06ff1afe19b5faf0f484f21ebdd9c81dd
0,2023/04/12 04:11:23,tcp,0.0.0.0,7070,0.0.0.0,0,0,0,0,listening,18268,AnyDesk.exe,d5ab5e8e3ea82449ce2250de31cd121e61eac67b,294c6cecc27365b831e43732860c1faf399a260a
0,2023/04/12 04:11:23,tcp,0.0.0.0,49668,0.0.0.0,0,0,0,0,listening,3728,spoolsv.exe,ebdbcaa9cefbb2de8442c80a526c57dd7b42b96e,2c924802fe5c2d1fba335438ef81ba293d6c5e12
0,2023/04/12 04:11:23,udp,192.168.97.31,137,,0,0,0,0, ,4,System,ec488a6baf6a76008675f6706bbfd77f9dc8c685,2caecf367d6e34e3d6396754b19069dadc69e134
0,2023/04/12 04:11:24,udp,127.0.0.1,1900,,0,0,0,0, ,9704,svchost.exe,eae72c5d618930a3d6b4c0f04db812c0014f2756,3163f1dc5b5c7abc5d2b3eb0f228d8858603fe4e
0,2023/04/12 04:11:24,udp6,::1,61730,,0,0,0,0, ,9704,svchost.exe,53adae42f704bb6d0d1ef5790f982ca183ed3cf0,3acd6efae78dd3b081b29a37cee374f70cb43201
0,2023/04/12 04:11:24,udp,0.0.0.0,123,,0,0,0,0, ,7904,svchost.exe,524b35ddb7b2e79fcd06bb15302019df85ad3576,3e4c00e16eb3e2a78ad48cb09dcde7a8c0d6b083
