scan_id,scan_time,protocol,local_ip,local_port,remote_ip,remote_port,tx_queue,rx_queue,inode,state,PID,process,checksum,item_id
0,2023/04/12 05:59:58,udp,0.0.0.0,55110,,0,0,0,0, ,7508,chrome.exe,0ca9feb34de724f77785b154c9aa97500ae1b52e,1c50b8c7341bcf242665876c250306ce090cc01e
0,2023/04/12 05:59:59,tcp6,::1,49670,::,0,0,0,0,listening,5516,jhi_service.exe,2c224a0fcf504cf7a57f2085831e16a637bb0051,2a80c746b6be0c0c3d2b41085a7f1515c3da7509
0,2023/04/12 05:59:59,udp,192.168.100.14,138,,0,0,0,0, ,4,System,5af9c449e0310af29b150d4b65f1ab923adf8e4b,2c7aa0aadce26cbff5524a9ad7fa25e325101d6c
0,2023/04/12 05:59:59,tcp,0.0.0.0,7070,0.0.0.0,0,0,0,0,listening,67424,AnyDesk.exe,08b2ce78e1929496064d79d3c3f0d9f38dfb227d,294c6cecc27365b831e43732860c1faf399a260a
0,2023/04/12 05:59:59,tcp,0.0.0.0,49668,0.0.0.0,0,0,0,0,listening,3904,spoolsv.exe,5c66f7c349d2790dbc2a85bfe5f6a83220fedc7b,2c924802fe5c2d1fba335438ef81ba293d6c5e12
0,2023/04/12 05:59:59,udp,127.0.0.1,1900,,0,0,0,0, ,9592,svchost.exe,b2d84b803e9ce8eadf8c9f8d537bdfdc21d31ffa,3163f1dc5b5c7abc5d2b3eb0f228d8858603fe4e
0,2023/04/12 05:59:59,udp6,fe80::0b0d:c80d:36b2:fdf4,2177,,0,0,0,0, ,2536,svchost.exe,faa9977c851bcb71bf57e82e5f84557da661a566,3204233ea6e534f950d4e2529dea322e8402132b
0,2023/04/12 05:59:59,tcp,192.168.100.14,139,0.0.0.0,0,0,0,0,listening,4,System,986c78c96bf1a40dae8d0e95caa3d137fbae2543,3d98951e7e190342e5b66924bd41451ad38ab7da
0,2023/04/12 05:59:59,tcp,0.0.0.0,57621,0.0.0.0,0,0,0,0,listening,53900,Spotify.exe,3768654a0f2538fdcba53538b619a5d8a4fc3f23,369dc27f31b56b3b73ac91e2e215eb5cd2fb0095
0,2023/04/12 06:00:00,udp,0.0.0.0,123,,0,0,0,0, ,57176,svchost.exe,01c24525eba121cc35e0250f57a39b684380998a,3e4c00e16eb3e2a78ad48cb09dcde7a8c0d6b083
0,2023/04/12 06:00:00,tcp,0.0.0.0,52053,0.0.0.0,0,0,0,0,listening,53900,Spotify.exe,aea24d7e4525618a433c053b0ba7be1881fd0ff2,4b3764dcd1a3a92a2bab167b750271fb7ce2953b
0,2023/04/12 06:00:00,tcp6,::,49671,::,0,0,0,0,listening,952,services.exe,ae49f6bb61bcb0119bbe52e3b321ef8ab38d2978,4f9d7beda07a3f9b59c2ffad967ecbdb06f290ac
0,2023/04/12 06:00:00,tcp,0.0.0.0,49665,0.0.0.0,0,0,0,0,listening,600,wininit.exe,ad4ff1012c9c28d550bab175ebccbb360b10113d,5062fd9d3e87cbe747bd2510b66b127ddf2c8bac
0,2023/04/12 06:00:00,tcp6,::,49665,::,0,0,0,0,listening,600,wininit.exe,53a2f531f9c70f76117be57690fe288895a9cfcd,50f1542c0b047f03949edf289ec9c8377c2b4ad2
0,2023/04/12 06:00:00,udp6,::,500,,0,0,0,0, ,4444,svchost.exe,523c08658f89c1effc080a4a77e801cf2a5f88ac,515fd37cc7d549ce0e5385183eed4639f6d54ab4
0,2023/04/12 06:00:00,udp,0.0.0.0,60979,,0,0,0,0, ,53900,Spotify.exe,520b85375c5e7ae0dbe7b46f7fe922c6076a5b52,5f6ba9bc7566b2fad3d22b3e763cc7926340b551
0,2023/04/12 06:00:00,udp,0.0.0.0,68,,0,0,0,0, ,2184,svchost.exe,fc1fcad10292a5ab4a74e77424828f71cc890758,60711c87fcc6ad2005a670944afe4b9f77b2644f
0,2023/04/12 06:00:00,udp,0.0.0.0,53695,,0,0,0,0, ,7508,chrome.exe,a1036917002213c785b7367fc2dbd9fc966e51a9,63fd000b402d925127967d1295c164fb06005bbd
0,2023/04/12 06:00:01,udp6,::,123,,0,0,0,0, ,57176,svchost.exe,2d767547c199ad526cd383264a11029a02b133e3,6e540fce167a27ae5c3ab48a411dbfcf48b55a7a
0,2023/04/12 06:00:00,tcp,0.0.0.0,6646,0.0.0.0,0,0,0,0,listening,14704,MMSSHOST.exe,044523cf634bfb5b37e259137ed9ffa7cdb3ae5b,67bb4119a42af321a098861f9a5f2948830cac2b
0,2023/04/12 06:00:01,tcp6,::,7680,::,0,0,0,0,listening,11012,svchost.exe,8ed41de29207650537364a388404d86e94a8bb76,6d994dd9fb0f83c007fdf80196a2a0780b5967b4
0,2023/04/12 06:00:01,tcp6,::,49664,::,0,0,0,0,listening,656,lsass.exe,97de9d99889208324a1bb8e6022f6364790c836d,780444cdd6b94639213b829135e8ab7bcf999161
0,2023/04/12 06:00:01,udp6,fe80::0b0d:c80d:36b2:fdf4,546,,0,0,0,0, ,2184,svchost.exe,cf17234abb48937af24f777d3e6556a7ecd0f0b5,79b3de38401aac1f35250fe9528bd34bff0850f9
0,2023/04/12 06:00:01,tcp6,::,49666,::,0,0,0,0,listening,2252,svchost.exe,3f093553543ed55123cbe0475fc7c28d990fa517,796c943d7b9e29e42293e5431fcf6356a43b657e
0,2023/04/12 06:00:01,tcp,0.0.0.0,49664,0.0.0.0,0,0,0,0,listening,656,lsass.exe,31890bbf2872cdf73ce2d001ccf389f08c4a50c6,7baa138dcdadcced88c737cb9e9e4076f5ac2f23
0,2023/04/12 06:00:01,tcp,0.0.0.0,49671,0.0.0.0,0,0,0,0,listening,952,services.exe,2129d32064d9a7da1cbdbdf3882e627e77950b72,813f0fc561de5dc3aef8be4de1c87e93e1365253
0,2023/04/12 06:00:01,udp6,fe80::0b0d:c80d:36b2:fdf4,63204,,0,0,0,0, ,9592,svchost.exe,75b93b8cdb38fb53d9704c1044f0c9ca55f336d1,7c13881d474ab69edc0120a7a5444c1dec570fa8
0,2023/04/12 06:00:02,udp,0.0.0.0,57621,,0,0,0,0, ,53900,Spotify.exe,c28cdf08c7cba557f88fa0c86833e8f0827a1c1f,91b70cd276bba80c996770c2943cdd6f6326ec25
0,2023/04/12 06:00:01,udp,0.0.0.0,50001,,0,0,0,0, ,67424,AnyDesk.exe,a4d1c74a7901be54045cc96bc34fa8ec2cfd27f4,83055bbc15f6256afb27a98db5908a6360e1916b
0,2023/04/12 06:00:02,udp,0.0.0.0,57099,,0,0,0,0, ,7508,chrome.exe,dfeb512d06f23682c09b05be18c36f2cd14cbf74,948eca90dd27e23a1f720fd94db982d824dfe5ef
0,2023/04/12 06:00:02,udp,0.0.0.0,52316,,0,0,0,0, ,7508,chrome.exe,8d37fecdb5bc3bc43fa866c84ab7527cd286d854,9dde88e2975a95060ef0e0b9e0b675245cb13891
0,2023/04/12 06:00:02,udp,192.168.100.14,63206,,0,0,0,0, ,9592,svchost.exe,2661d201391c2aa7e9a8544a267d2be3c8caa506,9e3c4e7e7800b8765bc8433571ab6e8125feef01
0,2023/04/12 06:00:02,udp,0.0.0.0,57262,,0,0,0,0, ,7508,chrome.exe,18475b908150a18a0aa6043b970a2604be0c50ad,a59ddc575fc4a3ec04e4f4410484af8e7b09f97c
0,2023/04/12 06:00:02,udp,0.0.0.0,56054,,0,0,0,0, ,7508,chrome.exe,b1e9d44406497f197ea6ac743730f2483587f4ed,a5ce249db68210937c186e3cc3a217402122533a
0,2023/04/12 06:00:02,udp,192.168.100.14,2177,,0,0,0,0, ,2536,svchost.exe,6e044385b96428721e8f7e6c7af8ee9dd137345e,af6454e18cc52683aba964ebd13857cbf61aa210
0,2023/04/12 06:00:02,tcp,0.0.0.0,5040,0.0.0.0,0,0,0,0,listening,7924,svchost.exe,5ea22922e6c3d48f8d2c4ab9c093b4f67e64cf61,b032c5b23c2f83786e4eb05106df3df23add9967
0,2023/04/12 06:00:02,udp6,::,4500,,0,0,0,0, ,4444,svchost.exe,1be61a7570e8b4aaf1a9d3f864dfb03bf607068b,b0f747d17097ddbafd3a71796e3328dc4b257561
0,2023/04/12 06:00:03,udp,127.0.0.1,49664,,0,0,0,0, ,4536,svchost.exe,8bcbb8344aa6792cdf5f4834efd612f8bfb8ac5a,b384495ff99e639d955f5f943473ee367515d4e2
0,2023/04/12 06:00:03,udp,0.0.0.0,5353,,0,0,0,0, ,46240,chrome.exe,7d1702078e4ee426718405bea2cf6aea1ad2fd30,b70a80e0df152a12d79120be4f423979596dbaab
0,2023/04/12 06:00:03,tcp6,::,49667,::,0,0,0,0,listening,2976,svchost.exe,7f5132c0e035a790f69a763300303173398acc8e,b82989e87ae17e9d01b93089a6b66fa3fed27217
0,2023/04/12 06:00:03,udp,0.0.0.0,62021,,0,0,0,0, ,2440,svchost.exe,1e958f3461d558dd708e6966c682ecaa7c556144,b9f0886dc06b79ff919cc71b3e128cc2a564cc9d
0,2023/04/12 06:00:03,tcp,0.0.0.0,135,0.0.0.0,0,0,0,0,listening,1284,svchost.exe,a921aac9818119a2cb0089c769412422fdfcad3a,bbbbf17f188ec1927cd6da2bcdd41506ae3f829e
0,2023/04/12 06:00:03,udp,0.0.0.0,53566,,0,0,0,0, ,7508,chrome.exe,4306f72c17ffdc9e90c441a7beb84b2c720b37b2,be9e27b31c9a10b8f8f2325fe1be320e46dfdaeb
0,2023/04/12 06:00:03,udp,0.0.0.0,5050,,0,0,0,0, ,7924,svchost.exe,1b2321586638bc1d09ed45bea458fd9c4a927433,c3fa690a1ece1c651eddea7dfdd75606b5d7479e
0,2023/04/12 06:00:03,udp,0.0.0.0,54125,,0,0,0,0, ,7508,chrome.exe,6df133364951f75e4a6e52391462df3fdc45bd94,c51208c6cc19ebb067ff51c1ef2c3e29582875e1
0,2023/04/12 06:00:03,udp,0.0.0.0,65188,,0,0,0,0, ,7508,chrome.exe,16177dc22706f8ee65538455cedab242de2fec55,cd95f4b70571960f3fbae152c98d3ce61405bf9d
0,2023/04/12 06:00:04,tcp6,::,445,::,0,0,0,0,listening,4,System,effa4fd964755442c367e0912108801fb70d253d,cf372ca01c25d7a8fe58b1d9d104771364e3d281
0,2023/04/12 06:00:04,udp6,::,62021,,0,0,0,0, ,2440,svchost.exe,48f86138f31315651e0a95a6c71839e6cc53ba70,d25b4a0e825e9b09556ae27ccefcca75579cb365
0,2023/04/12 06:00:04,udp,0.0.0.0,6646,,0,0,0,0, ,14704,MMSSHOST.exe,fa7bfd02e38e161d16224c0c0617124bced802f4,d488b582d326f923a42c16877c482c1249281cb1
0,2023/04/12 06:00:04,tcp6,::,49668,::,0,0,0,0,listening,3904,spoolsv.exe,58938e90337487afb7d2269e7a2fc841405feb5a,d4fbf314eb1655430cd73c226c6284bfa5d0fb95
0,2023/04/12 06:00:04,tcp,0.0.0.0,7680,0.0.0.0,0,0,0,0,listening,11012,svchost.exe,7e1856bad2a3889a0397f3cd2f6cf40b800a301a,eea862380dce539a5e4627efeb21f55a3d9e9c9b
0,2023/04/12 06:00:04,udp,0.0.0.0,500,,0,0,0,0, ,4444,svchost.exe,2d6bd694ff00488a7be1f888167902a024abbcc2,f0c1375041d9cbfa291e57a4db5f36eba91316bc
0,2023/04/12 06:00:04,udp,0.0.0.0,1900,,0,0,0,0, ,53900,Spotify.exe,dd01dc99ed5648ace8d5dc732e206383c64bc5e9,f82c93a6989ff6812de370255a953cb13dc0f900
0,2023/04/12 06:00:04,udp,0.0.0.0,63101,,0,0,0,0, ,7508,chrome.exe,40c7b4e8b3d9b3503b0adba792320ccab02d3903,f97b8067bb67f8ee53c913860ae4da1590ace45f
0,2023/04/12 06:00:04,udp,0.0.0.0,60649,,0,0,0,0, ,7508,chrome.exe,a7f9cd5e8aaeeb2f6b4ebbd8aa2d1ad936949472,fc7debfe2bf54d8bd2d70cdd50e3d5345d29963e
0,2023/04/12 06:00:04,udp6,::,5353,,0,0,0,0, ,75876,msedge.exe,0f7968847c85b66cf16c82e0dab356735293e6ad,fed16d76d52690f420eb398e6689eb7299c52b56
