scan_id,scan_time,protocol,local_ip,local_port,remote_ip,remote_port,tx_queue,rx_queue,inode,state,PID,process,checksum,item_id
0,2023/04/12 04:00:13,tcp,0.0.0.0,49667,0.0.0.0,0,0,0,0,listening,3004,svchost.exe,82d8c0256140de26abd0eb7b47be00871d4cdf7a,00c24610f9dfd4c9a59511c25aa6a36b5b55f375
0,2023/04/12 04:00:13,udp6,::1,58731,,0,0,0,0, ,12892,svchost.exe,e88ae6ba468d133a9e49143208a0e506a8729974,09016d4fb62c0b1ed01142e6f66b7c905d608daa
0,2023/04/12 04:00:13,tcp6,::,135,::,0,0,0,0,listening,1316,svchost.exe,3db1e2ac2d38d445ef506d22f0f114454f6bac21,094b9de99b561a8a9c435f641787b26db0fa5f98
0,2023/04/12 04:00:13,udp,0.0.0.0,4500,,0,0,0,0, ,4448,svchost.exe,b5a8b8355535c50a01207cce6d1efebfb3eafd3f,0e04466f6a2366ba3b04f3963d6e9ea900cb68b3
0,2023/04/12 04:00:13,tcp,0.0.0.0,445,0.0.0.0,0,0,0,0,listening,4,System,481fa26d857363b78f4f3f586816a2bca324560a,120ef3368b130c7432e4ee29d7ae502fb6767d10
0,2023/04/12 04:00:13,tcp,0.0.0.0,49666,0.0.0.0,0,0,0,0,listening,2852,svchost.exe,a5760f070d28f7400af3c2930e88939a38a011d6,13b5ba4bdc3830ce3bcc339c6d425342dfae1697
0,2023/04/12 04:00:13,udp6,::1,1900,,0,0,0,0, ,12892,svchost.exe,214f87ff5cc9668a3b097dd422071aaa02465c8f,1929fb77051b0a4df82fbcbbf425c0dcfdd4e52f
0,2023/04/12 04:00:14,udp,192.168.1.71,138,,0,0,0,0, ,4,System,af2ceeae1f185744abfe15c039db3ec3a148ba14,193a94a4a9e2d6cce0d3464d7bc96d6c91630b2a
0,2023/04/12 04:00:14,udp,192.168.1.71,2177,,0,0,0,0, ,16760,svchost.exe,139d6b1329afff94bf8551cf4ccdf3cfe4f0d601,1e6b0e3c76e907db96f6cf0e01d2a847339717e8
0,2023/04/12 04:00:14,udp6,::,5355,,0,0,0,0, ,2108,svchost.exe,2ba154fde44b3f218d02eabf8164f953bfd4baed,213612efe23c016cfb5385649212cda824f1dfde
0,2023/04/12 04:00:14,tcp,127.0.0.1,24642,0.0.0.0,0,0,0,0,listening,9896,Canva.exe,c83720181fa53164f659a2f73d48b107ca68273d,21e1fd6ccfe245986292765c1a0f199f76164580
0,2023/04/12 04:00:14,tcp,0.0.0.0,7070,0.0.0.0,0,0,0,0,listening,71124,AnyDesk.exe,9aaf8f351415bae57c9cdcec13b029278480b5cc,294c6cecc27365b831e43732860c1faf399a260a
0,2023/04/12 04:00:14,tcp,0.0.0.0,49668,0.0.0.0,0,0,0,0,listening,3964,spoolsv.exe,1f704d72bd012b11aaf830fe4fe526149e792efd,2c924802fe5c2d1fba335438ef81ba293d6c5e12
0,2023/04/12 04:00:14,udp,127.0.0.1,1900,,0,0,0,0, ,12892,svchost.exe,6d8a70f2828c0e866cae82ed76a4bc5047d8c2ab,3163f1dc5b5c7abc5d2b3eb0f228d8858603fe4e
0,2023/04/12 04:00:14,udp,0.0.0.0,123,,0,0,0,0, ,61132,svchost.exe,788ecc597ce19d24aa836abfdf122c277ca88997,3e4c00e16eb3e2a78ad48cb09dcde7a8c0d6b083
0,2023/04/12 04:00:15,tcp6,::,49671,::,0,0,0,0,listening,1036,services.exe,91a5e2506abc00bdacf7c56ab625a3b8c686a48f,4f9d7beda07a3f9b59c2ffad967ecbdb06f290ac
0,2023/04/12 04:00:15,tcp6,::,49665,::,0,0,0,0,listening,960,wininit.exe,412635a9407da2bb26880b6d35ca352d50c4949e,50f1542c0b047f03949edf289ec9c8377c2b4ad2
0,2023/04/12 04:00:15,tcp,0.0.0.0,49665,0.0.0.0,0,0,0,0,listening,960,wininit.exe,44afd1eca20bc82704c60d677b7d0d73f7b7dc24,5062fd9d3e87cbe747bd2510b66b127ddf2c8bac
0,2023/04/12 04:00:15,udp6,::,500,,0,0,0,0, ,4448,svchost.exe,65127fe48e439edd507a018c148b0f2bba5ed1d7,515fd37cc7d549ce0e5385183eed4639f6d54ab4
0,2023/04/12 04:00:15,udp6,fe80::53fa:2be4:c432:9834,2177,,0,0,0,0, ,16760,svchost.exe,fb3566cde721ccf7c90c92bc04aebb03719b2ec8,5ccbcae854230d1aef422ed416009c20280797d0
0,2023/04/12 04:00:16,udp6,2407::3002:430b:58ce:2113:888a:6cdc,2177,,0,0,0,0, ,16760,svchost.exe,ec4aec44207b274e808910c2c35c8dabf0b2f70d,64bc2e9e73a2bdc560542136b23dd2c008b323be
0,2023/04/12 04:00:16,tcp,0.0.0.0,6646,0.0.0.0,0,0,0,0,listening,6284,MMSSHOST.exe,cb65f250dd5b5c5270b1a808175c2cb4f9d0c1a9,67bb4119a42af321a098861f9a5f2948830cac2b
0,2023/04/12 04:00:16,udp6,::,123,,0,0,0,0, ,61132,svchost.exe,c43e03c6898858dee24b6cca403e857ae1e47c77,6e540fce167a27ae5c3ab48a411dbfcf48b55a7a
0,2023/04/12 04:00:16,tcp6,::,49664,::,0,0,0,0,listening,1060,lsass.exe,876ea7b202928e2c63c7dc3af94fc55fe6d047fb,780444cdd6b94639213b829135e8ab7bcf999161
0,2023/04/12 04:00:16,tcp6,::,49666,::,0,0,0,0,listening,2852,svchost.exe,29b7003d7b0e05c95ee9998679f38d154fc94159,796c943d7b9e29e42293e5431fcf6356a43b657e
0,2023/04/12 04:00:16,udp,192.168.1.71,137,,0,0,0,0, ,4,System,38e47310898f5ac03c813326c62ea9ccfd52309e,7a969ec4e640323797ef4c1fee46114b8f5f7099
0,2023/04/12 04:00:17,tcp,0.0.0.0,49664,0.0.0.0,0,0,0,0,listening,1060,lsass.exe,eb1614e74cd2746e0d849bb1ae80caeafbd3bd43,7baa138dcdadcced88c737cb9e9e4076f5ac2f23
0,2023/04/12 04:00:17,tcp,0.0.0.0,50131,0.0.0.0,0,0,0,0,listening,4,System,0963e73ed8f2f36b9765fcac16151ec7f6ed1849,80e8c1af7231ee22dc9bc0a2ac4c6f17f27800dc
0,2023/04/12 04:00:17,tcp,0.0.0.0,49671,0.0.0.0,0,0,0,0,listening,1036,services.exe,970bfc15b762dc944e6d3e3e59b799afe56db3dc,813f0fc561de5dc3aef8be4de1c87e93e1365253
0,2023/04/12 04:00:17,udp,0.0.0.0,50001,,0,0,0,0, ,71124,AnyDesk.exe,118365dbe3bee0003ff46a02adf53908effbbe60,83055bbc15f6256afb27a98db5908a6360e1916b
0,2023/04/12 04:00:17,udp,127.0.0.1,58733,,0,0,0,0, ,12892,svchost.exe,6eb7ef5d63907370add9e1a43b5f98e6bc150f96,83e9432a38361641e81743d4625a757fee10367b
0,2023/04/12 04:00:17,tcp6,::,50131,::,0,0,0,0,listening,4,System,ca227bf4d71806cb2a454e2f8efa84a09a1d0c9c,9b0dca9b42a5ccc2ab4f868288ef5f0713caaeff
0,2023/04/12 04:00:18,udp6,fe80::53fa:2be4:c432:9834,58730,,0,0,0,0, ,12892,svchost.exe,72b6f01fce8376548a10bff3cdf3b9c8f655f63e,9d686a829b1b869e5a0ee2a2c13405b86e9ea5c7
0,2023/04/12 04:00:18,tcp,0.0.0.0,5040,0.0.0.0,0,0,0,0,listening,9076,svchost.exe,cf3464d97de003a800c4138785751c3a618e930e,b032c5b23c2f83786e4eb05106df3df23add9967
0,2023/04/12 04:00:18,udp6,::,4500,,0,0,0,0, ,4448,svchost.exe,cbd9e3086f330adeb40dc92d091e17631a6d5de6,b0f747d17097ddbafd3a71796e3328dc4b257561
0,2023/04/12 04:00:18,udp,127.0.0.1,49664,,0,0,0,0, ,4584,svchost.exe,2ca421d126ebfc148c90f7d48c1d037bd22f0743,b384495ff99e639d955f5f943473ee367515d4e2
0,2023/04/12 04:00:18,udp,192.168.1.71,58732,,0,0,0,0, ,12892,svchost.exe,2df19ae506e4664932c1a5581ba2bf1485d0044a,b4f02c178ff22ae988f900920eb21ee6df208ce3
0,2023/04/12 04:00:18,tcp6,::,49667,::,0,0,0,0,listening,3004,svchost.exe,f544e844ce841b0b034518c0a1f5ffc44b4d38d8,b82989e87ae17e9d01b93089a6b66fa3fed27217
0,2023/04/12 04:00:18,udp,0.0.0.0,5355,,0,0,0,0, ,2108,svchost.exe,786b2c3889fe46371434ffeadab33597bf443bfa,b8ff43e517b056a49ba615dc7ae93f911b4df34f
0,2023/04/12 04:00:18,tcp,0.0.0.0,135,0.0.0.0,0,0,0,0,listening,1316,svchost.exe,698cd85154bcf29db93eed359dbb38815d9be3ae,bbbbf17f188ec1927cd6da2bcdd41506ae3f829e
0,2023/04/12 04:00:19,udp6,fe80::53fa:2be4:c432:9834,1900,,0,0,0,0, ,12892,svchost.exe,52b57077dc15df3a92b3375bd3455f41f3192dc4,c036ff1e093dd592808f425f30b6d7cbe2401a44
0,2023/04/12 04:00:19,udp,0.0.0.0,5050,,0,0,0,0, ,9076,svchost.exe,6faaf4521e6e7d8bebf67031af3c3e6cb59f782f,c3fa690a1ece1c651eddea7dfdd75606b5d7479e
0,2023/04/12 04:00:19,udp6,2407::3002:430b:f228:4ef3:55a2:5e2b,2177,,0,0,0,0, ,16760,svchost.exe,a28fa51c84fd82caa4ae678de69f6953b6656bb8,cd6cf4a39f59199f3666ac966e68a43329d73ba9
0,2023/04/12 04:00:19,tcp6,::,445,::,0,0,0,0,listening,4,System,effa4fd964755442c367e0912108801fb70d253d,cf372ca01c25d7a8fe58b1d9d104771364e3d281
0,2023/04/12 04:00:19,udp,0.0.0.0,6646,,0,0,0,0, ,6284,MMSSHOST.exe,8aac122dabe1499569256d52edbce338c75a9fd5,d488b582d326f923a42c16877c482c1249281cb1
0,2023/04/12 04:00:19,tcp6,::,49668,::,0,0,0,0,listening,3964,spoolsv.exe,8c5e666e49c237c8c2bbdc3c6a784f0be9e999fd,d4fbf314eb1655430cd73c226c6284bfa5d0fb95
0,2023/04/12 04:00:19,tcp6,::1,49669,::,0,0,0,0,listening,5180,jhi_service.exe,57d71d7f65c992d523ae942cc6ab13558e80868b,d8ed9a2491e5881371c2d2836f1b943c352e6cd6
0,2023/04/12 04:00:19,tcp,192.168.1.71,139,0.0.0.0,0,0,0,0,listening,4,System,0461ea18b6119ee2b76f21437f9dc240dc0c29af,e82bbb73e6331e33a1ef5c514903d0213ec71fa7
0,2023/04/12 04:00:20,udp,0.0.0.0,500,,0,0,0,0, ,4448,svchost.exe,bba0cd9f1cfb018335718d912e88358fe156ba7b,f0c1375041d9cbfa291e57a4db5f36eba91316bc
0,2023/04/12 04:00:20,udp,192.168.1.71,1900,,0,0,0,0, ,12892,svchost.exe,fca48fdbc8bd35d5b9a531e65688ceb792f13acf,f23e7f5fad0818062ff16e62930e4e66f5410a19
0,2023/04/12 04:00:20,udp6,::,5353,,0,0,0,0, ,71892,msedge.exe,00c3cd0eb61f5dc1c63fcc0b8185a8f77e79b400,fed16d76d52690f420eb398e6689eb7299c52b56
0,2023/04/12 05:19:07,udp6,::,62567,,0,0,0,0, ,73640,chrome.exe,14faf3ed62b4fe67c16cf9a87b6a946e313306c3,10c8858e34765fa16fab43f53c64cb75efd70e0c
0,2023/04/12 05:19:07,udp6,::,64326,,0,0,0,0, ,73640,chrome.exe,017e29063e7a9e291aefac635f76585327ac3cbb,8455df82d468412dcbd926046d72461010928ba7
0,2023/04/12 05:19:08,udp6,::,63706,,0,0,0,0, ,73640,chrome.exe,7c4b7433bd13135e9fa7edc628526b8a8614e321,1b8a2f06472a6c71bf25c551b8eded18fd1fad8e
0,2023/04/12 05:19:08,udp,0.0.0.0,63706,,0,0,0,0, ,73640,chrome.exe,1b018e4a8c3728caf5052ebfd1a435748a656e10,8ce66f72c332251deeb020c35be71f38aaa159e9
