scan_id,scan_time,protocol,local_ip,local_port,remote_ip,remote_port,tx_queue,rx_queue,inode,state,PID,process,checksum,item_id
0,2023/04/12 05:03:23,tcp6,::,135,::,0,0,0,0,listening,1156,svchost.exe,f5fff4fbafecc6161b521a7cbd386ea47cffa6d5,094b9de99b561a8a9c435f641787b26db0fa5f98
0,2023/04/12 05:03:23,tcp,0.0.0.0,445,0.0.0.0,0,0,0,0,listening,4,System,481fa26d857363b78f4f3f586816a2bca324560a,120ef3368b130c7432e4ee29d7ae502fb6767d10
0,2023/04/12 05:03:25,tcp,0.0.0.0,49665,0.0.0.0,0,0,0,0,listening,872,wininit.exe,5393f4c22f3be638abe964a130e24a78d2404a56,5062fd9d3e87cbe747bd2510b66b127ddf2c8bac
0,2023/04/12 05:03:25,tcp6,::,49665,::,0,0,0,0,listening,872,wininit.exe,306ff788ed5a3c7b00fa2e4bef55914bb119337a,50f1542c0b047f03949edf289ec9c8377c2b4ad2
0,2023/04/12 05:03:25,udp,192.168.0.101,137,,0,0,0,0, ,4,System,87808a9250ed016639c73ed1bf7e49af50575eb0,5970ac41bc9a4f0769a19a729b270f677403af38
0,2023/04/12 05:03:27,tcp,192.168.0.101,139,0.0.0.0,0,0,0,0,listening,4,System,9bf1503f9c7c0eaf38c4ddd5dcbe47dc39658d36,a09e91f8636a19ad53c22e3a60eac2f33264c4cf
0,2023/04/12 05:03:28,tcp,0.0.0.0,135,0.0.0.0,0,0,0,0,listening,1156,svchost.exe,3479aae1ce17cd2cdaad3956e75acf02f5bb0fe1,bbbbf17f188ec1927cd6da2bcdd41506ae3f829e
0,2023/04/12 05:03:28,udp,192.168.0.101,138,,0,0,0,0, ,4,System,1e27b632b071e5a1b5433874fb152ab9f11cd37e,c83a8d7a9c7e1a79d9730d748e7c9e90fda7a88e
0,2023/04/12 05:03:28,tcp6,::,445,::,0,0,0,0,listening,4,System,effa4fd964755442c367e0912108801fb70d253d,cf372ca01c25d7a8fe58b1d9d104771364e3d281
0,2023/04/12 05:05:12,tcp,0.0.0.0,49667,0.0.0.0,0,0,0,0,listening,2352,svchost.exe,56348840532b5a69b8197c95ea7915d7f4cf75fb,00c24610f9dfd4c9a59511c25aa6a36b5b55f375
0,2023/04/12 05:05:13,tcp,0.0.0.0,49668,0.0.0.0,0,0,0,0,listening,3120,spoolsv.exe,3db5b9bec2d49973bd1a78ee5312245eae4866ca,2c924802fe5c2d1fba335438ef81ba293d6c5e12
0,2023/04/12 05:05:13,udp,0.0.0.0,63945,,0,0,0,0, ,1040,svchost.exe,69a286cdcbca37e0aebc70155187b572de5e85d1,7a870cc047e0cdeb904592185b7c738c9e0bba4d
0,2023/04/12 05:05:13,udp,0.0.0.0,60507,,0,0,0,0, ,1040,svchost.exe,38c6e0508154718aef364bc22d6a386a704370f8,0f25281ec5bb394eb2d903ddca4b48c1b9555c1a
0,2023/04/12 05:05:13,udp6,fe80::d6d1:6460:6d0c:8143,546,,0,0,0,0, ,2860,svchost.exe,84d7be1af3816cb63ef6cf38a7a635b1fe4c56e6,7340e10a8d0f8a9ecabe26c392c2f9940402ce0c
0,2023/04/12 05:05:13,tcp,0.0.0.0,49666,0.0.0.0,0,0,0,0,listening,1656,svchost.exe,475780259a475a1e0562389fdb0d870fa66d53f5,13b5ba4bdc3830ce3bcc339c6d425342dfae1697
0,2023/04/12 05:05:13,tcp,0.0.0.0,49664,0.0.0.0,0,0,0,0,listening,976,lsass.exe,91b4b9bd0e30d26fcbf855b6ab536af1d3039b1d,7baa138dcdadcced88c737cb9e9e4076f5ac2f23
0,2023/04/12 05:05:13,udp6,::,63945,,0,0,0,0, ,1040,svchost.exe,6b2cbcc40428fa046f71b1a82d539261b9e355a9,9d35deccee37117db9744932f795b47b443ccb8a
0,2023/04/12 05:05:13,tcp6,::,49670,::,0,0,0,0,listening,952,services.exe,e960ad8c9b6a52d24210e7eb0f2b854710ed490f,7687a700076c01eea98424a6acb60e4ee5e52128
0,2023/04/12 05:05:13,udp6,::,5355,,0,0,0,0, ,1040,svchost.exe,dd7d6b2146b1941141a4aa321011cdafd566048d,213612efe23c016cfb5385649212cda824f1dfde
