scan_id,scan_time,format,name,priority,section,size,vendor,install_time,version,architecture,multiarch,source,description,location,triaged,cpe,msu_name,checksum,item_id
0,2023/04/12 04:11:23,win,NVAPI Monitor plugin for NvContainer,,,0,NVIDIA Corporation,20221222,1.27,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.NvapiMonitor.{72FB9BCF-7FEF-43DD-BCC2-3F5784FFEB18},0,,,809dd6564831da38e3b2436a29a035b9de0cd4e2,51e65194807e475f5f21be131c6d61e2a31b2ea0
0,2023/04/12 04:11:24,win,Teams Machine-Wide Installer,,,0,Microsoft Corporation,20221213,1.5.0.8070,i686,,,,,0,,,7843423727b8b9f1085a68d648fc09e7ab80365b,5238ad98da7b3e1dca7ec726d2a114750dee1248
0,2023/04/12 04:11:24,win,Windows 11 Installation Assistant,,,0,Microsoft Corporation,,1.4.19041.2063,i686,,,,,0,,,4eae61176d42ee949e0c7f1185e07f719b0f2abc,598d711dea47e37891a81724d83ccdc7289a32bd
0,2023/04/12 04:11:24,win,Microsoft Visual C++ 2017 x86 Additional Runtime - 14.13.26020,,,0,Microsoft Corporation,20221222,14.13.26020,i686,,,,,0,,,5a6b6044b30d65b6580200a53bc849bc8f09afab,6beefd8c50901c5ecdc01f0a406eafe84980dd50
0,2023/04/12 04:11:24,win,Google Chrome,,,0,Google LLC,20211104,111.0.5563.147,x86_64,,,,,0,,,c53a96e0487c5318d27a4456cbca088db669c9fc,6f401df6f9551c00bca52037d3e269621ffdee15
0,2023/04/12 04:11:24,win,Office 16 Click-to-Run Licensing Component,,,0,Microsoft Corporation,20230408,16.0.16227.20204,x86_64,,,,,0,,,8fb41d57a9969391b94543d48651261596287cac,6f5172e87ba45bb2b400ab707734d24d7a9001a1
0,2023/04/12 04:11:24,win,NVIDIA Virtual Audio 4.13.0.0,,,0,NVIDIA Corporation,20221222,4.13.0.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\VirtualAudio.Driver.{D612BA02-320F-4EAE-8548-D60FC604D872},0,,,b6ced8813469dc2884af8d8b035b25a1ad0efd92,78a66df80e812774143cb7b097a4ea315de30645
0,2023/04/12 04:11:24,win,NVIDIA Session Container,,,0,NVIDIA Corporation,20221222,1.27,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.Session.{7BA7A2EA-0E4F-483B-8CDF-ACD6A79BE5FB},0,,,0f78ab98ed3bd2c4a8067636b0a60298a0230787,7ca1d672e0e82298ebcc1d481a174bf1bfe8d901
0,2023/04/12 04:11:24,win,NVIDIA GeForce Experience 3.21.0.36,,,0,NVIDIA Corporation,20221222,3.21.0.36,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\Display.GFExperience.{1028A939-20B9-4A75-B04E-581E40B8DABE},0,,,39aeddc426008939b947d4475088d73b42178694,83fcdd07fd63da78f538ac6890413008672a0798
0,2023/04/12 04:11:24,win,NVIDIA Graphics Driver 472.19,,,0,NVIDIA Corporation,20230310,472.19,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\Display.Driver.{6450869A-D1F4-4A53-BF7B-59DC9ED80695},0,,,5c17ac0ecb21c39b7ccbbb1d5247c2ed473355ff,8f79aeb1e3210beef86cc01e57871cf0a72566e7
0,2023/04/12 04:11:25,win,Microsoft Visual C++ 2017 x64 Additional Runtime - 14.13.26020,,,0,Microsoft Corporation,20221222,14.13.26020,x86_64,,,,,0,,,048c46e2396ba77eb1c95890a8377a6094b84ecb,9273eb8a1f96538e67207ca760e1259af1c20042
0,2023/04/12 04:11:25,win,Microsoft 365 Apps for enterprise - en-us,,,0,Microsoft Corporation,,16.0.16227.20258,x86_64,,,,C:\Program Files\Microsoft Office,0,,,99e9dd81f9a33adf2e6e3c73f183ebffea620680,93251372dccbee49129572fa78144cd0302adc32
0,2023/04/12 04:11:25,win,NVIDIA FrameView SDK 1.1.4923.29548709,,,0,NVIDIA Corporation,20221222,1.1.4923.29548709,x86_64,,,,C:\Program Files\NVIDIA Corporation\FrameViewSDK,0,,,fe531e0b188858823e8d9f04cdfe1664bf683821,96cf95d4757d1c251959bf2eca52b082b9d9ab74
0,2023/04/12 04:11:25,win,Pritunl Client,,,0,Pritunl,20221213,1.3.3373.6,i686,,,,C:\Program Files (x86)\Pritunl\,0,,,d575f44891e4aff4777019bfa898c79f0469a45e,9b60989e7bed6d6336a1e12cd5f0cf6663be0b51
0,2023/04/12 04:11:25,win,NVIDIA TelemetryApi helper for NvContainer,,,0,NVIDIA Corporation,20221222,1.27,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.ContainerTelemetryApiHelper.{2C25BC26-9540-4A9B-8775-CB8598DD9D64},0,,,74beef7af82c4f7596f680f414a818b9a198b437,a017ab3d996bf0af8a6484e208f021b4217de89e
0,2023/04/12 04:11:25,win,Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161,,,0,Microsoft Corporation,20211104,9.0.30729.6161,x86_64,,,,,0,,,bbd324e91815a7b8512e6422de08bb4323c60316,a01a828747879ede99fbb5a7326cbe62a43b5854
0,2023/04/12 04:11:25,win,NVIDIA SHIELD Wireless Controller Driver,,,0,NVIDIA Corporation,20221222,3.21.0.14,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\ShieldWirelessController.{AFE60783-8CC1-47B4-9DD3-63643195202C},0,,,8820fcb349f39f98f253f6b50fca26f6f161f8d0,a21885981265a3f4ef3da45c6dd5d7a09b0cfaf4
0,2023/04/12 04:11:25,win,Microsoft Visual C++ 2017 x86 Minimum Runtime - 14.13.26020,,,0,Microsoft Corporation,20221222,14.13.26020,i686,,,,,0,,,c18bcee3b864b7dec2f9f8c41320babff539cf57,a5b594b3c076acc8360f9773e96e358b30d8ed10
0,2023/04/12 04:11:26,win,Microsoft Edge Update,,,0,,,1.3.173.55,i686,,,,,0,,,8c5d332b49cd4930959ab198d2b19c01c0332fe3,a608d1efe707eb3e51bbbf671e096e1cd529c055
0,2023/04/12 04:11:26,win,AnyDesk,,,0,AnyDesk Software GmbH,,ad 7.1.11,i686,,,,"""C:\Program Files (x86)\AnyDesk""",0,,,7060e0ad0c24f1ff0fe7c3f94827f0f95698b4c7,a681db3cf84b06f2dcabfaaeec831253241037e1
0,2023/04/12 04:11:26,win,NVIDIA LocalSystem Container,,,0,NVIDIA Corporation,20221222,1.27,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.LocalSystem.{8CD6F1F1-FF9F-42A8-B6BF-13969D69C1F0},0,,,070048ff135146f7238cf9a5f766ef4fe778a8c3,b3ca1c4ec5c84d1f25b72226ef8258abbd16562e
0,2023/04/12 04:11:26,win,Microsoft Teams,,,0,Microsoft Corporation,20230310,1.5.00.8070, ,,,,C:\Users\ihza.yudhakesuma_mek\AppData\Local\Microsoft\Teams,0,,,48ccb00df82a9ff1dce94d155d6d123bd595b370,b623c54ed1864365724581b58986477e4f46a636
0,2023/04/12 04:11:26,win,Microsoft Visual C++ 2017 x64 Minimum Runtime - 14.13.26020,,,0,Microsoft Corporation,20221222,14.13.26020,x86_64,,,,,0,,,4ff424fdb9f4ab639ca8ee8dae1f453485ee9e97,b6a43402418d1097224dca3ff55b959459b9cb16
0,2023/04/12 04:11:26,win,Microsoft OneDrive,,,0,Microsoft Corporation,,23.061.0319.0003,x86_64,,,,,0,,,66f25a081ab7dfbbb06515c163f0f8994b999e09,c0d64b2361f66de8e3013caadf8c77b94b626290
0,2023/04/12 04:11:26,win,Microsoft Visual C++ 2017 Redistributable (x64) - 14.13.26020,,,0,Microsoft Corporation,,14.13.26020.0,i686,,,,,0,,,0abb3f6d35293c452da70a1a92cff0c050651c03,c4229fdacc069cab00ea7c8dc4bf7acdf1839602
0,2023/04/12 04:11:26,win,NVIDIA Container,,,0,NVIDIA Corporation,20221222,1.27,x86_64,,,,C:\Program Files\NVIDIA Corporation\NvContainer,0,,,82b5b0fb2f588907e647858e38adfb129ab25beb,c780a0129a1919a36957f5264ab775088b0a498b
0,2023/04/12 04:11:26,win,WinRAR 6.02 (64-bit),,,0,win.rar GmbH,,6.02.0,x86_64,,,,C:\Program Files\WinRAR\,0,,,ef609109cf37e7e15233a95588a90895962ddd49,c82fbda1fb8be709fbe10cf6ebdd65405c50dbaa
0,2023/04/12 04:11:26,win,NVIDIA User Container,,,0,NVIDIA Corporation,20221222,1.27,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.User.{27433518-1403-4882-A6FA-40058E67A31B},0,,,4e29f6e02431fc5233aac195ad05b0b02ef676b5,c9160357ea36965684eae8b72d1b139403334a88
0,2023/04/12 04:11:27,win,Lenovo System Update,,,0,Lenovo,20230209,5.08.01.0009,i686,,,,C:\Program Files (x86)\Lenovo\System Update\,0,,,c821c64f5f6986b7aad8f5ce3e5e718ed12467e7,cfd36289e655522796916e420615ec00f5d259dc
0,2023/04/12 04:11:27,win,NVIDIA Virtual Host Controller,,,0,NVIDIA Corporation,20221222,3.04.0.1,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvVHCI.{1CC5206A-940B-4262-952C-4C64797E57AF},0,,,2eb6442c3b27bed5dbca0f06ea065f6d96bbfd8d,d2b68de1dcc4b6793b7dc5aee9d1e2dda8f2b699
0,2023/04/12 04:11:27,win,NVIDIA Watchdog Plugin for NvContainer,,,0,NVIDIA Corporation,20221222,1.27,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvPlugin.Watchdog.{0716AAA8-589A-4C6F-AD9A-A1B83744033A},0,,,8760daddf8e712c751afa2b3a8a544dc91be4c94,d55c3bbfe09abd89f0034c803955447b9b4d73dd
0,2023/04/12 04:11:27,win,NVIDIA Install Application,,,0,NVIDIA Corporation,20230310,2.1002.357.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\InstallerCore,0,,,5d50db4a8c4a13082f6574f988b73e1a5bb6613f,da3d3783dac01ab0921758d3e637ba50540eff34
0,2023/04/12 04:11:27,win,Google Credential Provider for Windows,,,0,Google LLC,20221213,68.127.32824,x86_64,,,,,0,,,4a5648de795887e11f20f58c390c573652ffc6f3,db4558bf479b276aaf17b31b16a30ce54ec8db8e
0,2023/04/12 04:11:27,win,NVIDIA ABHub,,,0,NVIDIA Corporation,20221222,14.3.61.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvAbHub.{2093BA8F-637A-4DA7-84F3-648AA6E1700D},0,,,be9d22eeef374233392f6c78212e1dcfa98dce8b,e1561afd4a0ee5f7548384de4bdc2ea0a98a5a27
0,2023/04/12 04:11:27,win,NVIDIA Backend,,,0,NVIDIA Corporation,20221222,38.0.6.0,x86_64,,,,C:\Program Files (x86)\NVIDIA Corporation\Update Core,0,,,c04ef1eafec0dbfe7206caf6a1740a7f58c1aafb,e2972f6081f3f88f1f958d7df7354500c14b5096
0,2023/04/12 04:11:27,win,Microsoft Visual C++ 2017 Redistributable (x86) - 14.13.26020,,,0,Microsoft Corporation,,14.13.26020.0,i686,,,,,0,,,12da791a612999a9d0387c36932d5ce7fc14f1cc,e2f8b4d710e9bd595ce8e9bcc5028c20f4b6c273
0,2023/04/12 04:11:27,win,Office 16 Click-to-Run Extensibility Component,,,0,Microsoft Corporation,20230308,16.0.16130.20218,x86_64,,,,,0,,,c81db192e3bf2f8dcbfb2e55a43bb2898a2b34bf,e63c250dec17c4fae56e2e5abded3bbf619f57c6
0,2023/04/12 04:11:28,win,Microsoft Edge,,,0,Microsoft Corporation,20230408,112.0.1722.34,i686,,,,C:\Program Files (x86)\Microsoft\Edge\Application,0,,,475c1d917d8f96b20c6183e2c0b694ae1f06d711,e90b120a5d453f938f84185312de024e820d0c29
0,2023/04/12 04:11:28,win,NVIDIA Message Bus for NvContainer,,,0,NVIDIA Corporation,20221222,1.27,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.MessageBus.{09E5B706-AA78-4E69-98E2-7BBE23A1FCB9},0,,,b96249d1b4a2c82d71a01b20e5e97f97661bee49,ee5defbc88f663672b0b803a7bb247620f9d8890
0,2023/04/12 04:11:28,win,NvModuleTracker,,,0,NVIDIA Corporation,20221222,6.14.24033.38719,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvModuleTracker.Driver.{E1EEEE55-6253-418C-BCC4-EAE50EF9CEC3},0,,,a7aebe2a00228e2b1163efa076e8c1d390d6869c,facf4215c45d831e01530dc2ece044320b7bb593
0,2023/04/12 04:11:28,win,Zoom,,,0,"Zoom Video Communications, Inc.",,5.14.0 (13888), ,,,,C:\Users\ihza.yudhakesuma_mek\AppData\Roaming\Zoom\bin,0,,,e942ac2c1aae3ecad5f408552cad054143e11612,ff6cd02ea5b28bfed3d37a8c65726952a5fe4bcc
