scan_id,scan_time,format,name,priority,section,size,vendor,install_time,version,architecture,multiarch,source,description,location,triaged,cpe,msu_name,checksum,item_id
0,2023/04/12 04:00:13,win,Lenovo Voice Service,,,0,Lenovo Group Ltd.,20230331,3.0.26.0,x86_64,,,,C:\Program Files\Lenovo\LVA Pro Service\,0,,,da260ca316307352d4dabe949bbe959dc3bb7f37,05ba890f992b4bf63d0fa5f070f4428090c80438
0,2023/04/12 04:00:13,win,NVIDIA Message Bus for NvContainer,,,0,NVIDIA Corporation,20220210,1.33,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.MessageBus.{807B69BA-15C9-457B-8687-54A7F77181AF},0,,,919e300c5c8c677cc4cbb5b9503cf4e249093211,07ffc5de559132ad4e5a85a8301722036d3cdf8e
0,2023/04/12 04:00:13,win,NVIDIA Telemetry Client,,,0,NVIDIA Corporation,20220210,14.3.61.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\NvTelemetry,0,,,59fa6e44c5c094b573f690de2ffe03adf5bf3ba4,080993c528cf24681d7b852168d8e1aeddf5cd94
0,2023/04/12 04:00:13,win,Microsoft Edge WebView2 Runtime,,,0,Microsoft Corporation,20230410,112.0.1722.34,i686,,,,C:\Program Files (x86)\Microsoft\EdgeWebView\Application,0,,,86c8ad8b87160dd9d633d6af5a0d3ef5bcc1aeff,12abb6bfea83094b0facd36434e7aab40f5c58be
0,2023/04/12 04:00:13,win,NVIDIA TelemetryApi helper for NvContainer,,,0,NVIDIA Corporation,20220210,1.33,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.ContainerTelemetryApiHelper.{0BB8355F-4487-4733-9FDA-97FFC444FBD5},0,,,dc8b3a97414999ae0a6b02b916a27e2fa4a5b682,142c92c5c73c0ff27a5c3b793bd53801bc0fcdaa
0,2023/04/12 04:00:13,win,Intel(R) Chipset Device Software,,,0,Intel Corporation,20220210,10.1.18800.8277,x86_64,,,,,0,,,b889200e683c8830a5b42b2b1ae3c9a4236f66fd,16b1b5f2e3d7440a7eece1b87d39d214994ac81b
0,2023/04/12 04:00:13,win,Microsoft Update Health Tools,,,0,Microsoft Corporation,20230330,4.71.0.0,x86_64,,,,,0,,,0f511425b6132e40e71c6eb06c9980590f91081f,1bc5eaaecd9139bd3b86e3093e5b3a345ee43f3b
0,2023/04/12 04:00:13,win,Canva,,,0,Canva Pty Ltd,,1.62.0, ,,,,,0,,,f7056d5b3c60802f86e63c84b6fc77044d0b49b1,1cc29d06cbc97a15cf8738c042b74e112dadd78c
0,2023/04/12 04:00:14,win,WebAdvisor by McAfee,,,0,"McAfee, LLC",,4.1.1.810,i686,,,,C:\Program Files\McAfee\WebAdvisor,0,,,fbc444b64c41e6d06c74210fc2819ef18695717a,29a19270a77c194e3186a3a60410feac810402cc
0,2023/04/12 04:00:14,win,NVAPI Monitor plugin for NvContainer,,,0,NVIDIA Corporation,20220210,1.33,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.NvapiMonitor.{464BB7A9-5060-4D89-80B6-23182AD964B8},0,,,8a1bfdb2c959f6112c0f338eb6a42d76583eab08,2b4892e6eef4de1e6e7201f6bcc5774cfa93a85c
0,2023/04/12 04:00:14,win,Google Chrome,,,0,Google LLC,20230406,112.0.5615.49,i686,,,,C:\Program Files\Google\Chrome\Application,0,,,a94cdff45d606fb266fca5f496517c049049bbf1,2c2b1d7e750aaef9310f31d053de8dd967591d34
0,2023/04/12 04:00:14,win,NVIDIA SHIELD Streaming,,,0,NVIDIA Corporation,20220210,7.1.29979887,x86_64,,,,C:\Program Files\NVIDIA Corporation\NvStreamSrv,0,,,2daea2f442cbb4b29c3a98989378a55e82d8f39c,2d617a2c953e52fa074e5c930eb0a6428ef5aa10
0,2023/04/12 04:00:14,win,Microsoft Office Home and Student 2021 - en-us,,,0,Microsoft Corporation,,16.0.16227.20258,x86_64,,,,C:\Program Files\Microsoft Office,0,,,b4b36f1d3dc447d1b02332f28a58953394028bbb,33d89cdc1540f3072762ab8da7ae6a5a92096abe
0,2023/04/12 04:00:14,win,Wazuh Agent,,,0,"Wazuh, Inc.",20230330,4.3.10,i686,,,,,0,,,e66ba57a2e94cede5d6dd0c585f898b2e4f418ac,346c7a0f5278b7d581cf90c7eac127d2231e59f6
0,2023/04/12 04:00:14,win,NVIDIA User Container,,,0,NVIDIA Corporation,20220210,1.33,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.User.{8D8C44E5-0FDD-4EA3-9F99-5BAFB45C2823},0,,,cbea4559d418c6eaf9cb50ed5817af5e45244e78,3ccb2f2170e6c8560c12ef423098b20f225e387b
0,2023/04/12 04:00:14,win,NvModuleTracker,,,0,NVIDIA Corporation,20220210,6.14.24370.22713,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvModuleTracker.Driver.{28E70654-D520-45A9-87D7-9F73288C61A2},0,,,bcc00fb8c4c0107e71fb0b15c51a50d98d7d20ea,3dabfa15b6e090adce79ea496849ff0afb05436b
0,2023/04/12 04:00:14,win,Lenovo Vantage Service,,,0,Lenovo Group Ltd.,20230331,3.13.43.0,i686,,,,C:\Program Files (x86)\Lenovo\VantageService\\3.13.43.0,0,,,c7590d4ab442fb44dd8b65c15ca350b0c8133e74,3dda6ad7f6d45cba105c5fe973948b295d28e37c
0,2023/04/12 04:00:15,win,Nvidia Share,,,0,NVIDIA Corporation,20220210,3.23.0.74,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\OSC.{681D7768-CD01-43E0-9B84-DF0D3302A215},0,,,55c62648751ee83d16dee0b2a62a30f0293d6f84,42529213d856cf4fc86483aa701baa3d47e10acb
0,2023/04/12 04:00:15,win,NVIDIA NetworkService Container,,,0,NVIDIA Corporation,20220210,1.33,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.ServiceUser.{B04A206C-5293-4EFC-8E3A-3F6A28EDBE97},0,,,b88f2ae8b6b57ef966e141d4de08a59376f2a20f,64440f21d98ce77c09a297e10b2247d5eea48728
0,2023/04/12 04:00:15,win,NVIDIA Backend,,,0,NVIDIA Corporation,20220210,38.0.8.0,x86_64,,,,C:\Program Files (x86)\NVIDIA Corporation\Update Core,0,,,c8dc76c9de34a29585f7e64d6814fc0d66e0795a,677ed272d1ad45e164f1b3148171b80bfa5d49c8
0,2023/04/12 04:00:15,win,NVIDIA Container,,,0,NVIDIA Corporation,20220210,1.33,x86_64,,,,C:\Program Files\NVIDIA Corporation\NvContainer,0,,,a9c650c1ce727a854fc18f8a4b519114f786bd15,69fe8854e90c14b959c3e0611e173504e4b995dc
0,2023/04/12 04:00:15,win,Office 16 Click-to-Run Licensing Component,,,0,Microsoft Corporation,20230402,16.0.16227.20204,x86_64,,,,,0,,,c66122b1de22768483627c1014470e32d6507339,6f5172e87ba45bb2b400ab707734d24d7a9001a1
0,2023/04/12 04:00:15,win,Microsoft Visual C++ 2017 x86 Additional Runtime - 14.13.26020,,,0,Microsoft Corporation,20220210,14.13.26020,i686,,,,,0,,,6025e976aae0320273b5b5e873bf326bb8b18edc,6beefd8c50901c5ecdc01f0a406eafe84980dd50
0,2023/04/12 04:00:15,win,NVIDIA Session Container,,,0,NVIDIA Corporation,20220210,1.33,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\NvContainer.Session.{F4B254C0-8DBF-404B-867D-090869D215CA},0,,,024a8ff083e700454a8dc00823a331b103d538ee,74b75e41d9f18c3997ecd66834920de3d3265b50
0,2023/04/12 04:00:15,win,NVIDIA FrameView SDK 1.1.4923.29968894,,,0,NVIDIA Corporation,20220210,1.1.4923.29968894,x86_64,,,,C:\Program Files\NVIDIA Corporation\FrameViewSDK,0,,,6a3aa6bb39125d543cf5585eb1adc9b3027e5974,7879455132ea79917ad7c39e0f1cb5045534c29d
0,2023/04/12 04:00:15,win,NVIDIA Virtual Audio 4.13.0.0,,,0,NVIDIA Corporation,20220210,4.13.0.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\VirtualAudio.Driver.{39AF8614-9010-4F47-8E5D-5B76B78773C2},0,,,681032d03269f79943beadbf6b43c0952a562491,78a66df80e812774143cb7b097a4ea315de30645
0,2023/04/12 04:00:16,win,McAfee®,,,0,"McAfee, LLC",,16.0 R51,i686,,,,C:\Program Files\McAfee,0,,,9bd8d9feb1251727c6fc4112421ba0fde8fc2024,9139b540bbcc681f1104d2611302a2ad04872dd4
0,2023/04/12 04:00:16,win,Microsoft Visual C++ 2017 x64 Additional Runtime - 14.13.26020,,,0,Microsoft Corporation,20220210,14.13.26020,x86_64,,,,,0,,,765079ba8b990f43350d2d4401493e907f8eff64,9273eb8a1f96538e67207ca760e1259af1c20042
0,2023/04/12 04:00:16,win,"GPX Common OSS (POCO, OpenSSL) and libprotobuf binaries",,,0,NVIDIA Corporation,20220210,7.1,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\GpxCommon.Oss.{BD6425E2-FCC3-4BEB-BE1C-9E6C841888A7},0,,,4ed2f452b57b0a5789d22a7825cb5ca45431d415,958169f7d1f96cf433c0e77ef15031100a50f715
0,2023/04/12 04:00:16,win,NVIDIA Install Application,,,0,NVIDIA Corporation,20230331,2.1002.369.0,x86_64,,,,C:\Program Files\NVIDIA Corporation\Installer2\InstallerCore,0,,,6d341da9fbbdab53696b06b19d8eda5bdb16d52d,9f082673a6a4f72e9884b6355b565a01a1af0224
0,2023/04/12 04:00:16,win,Microsoft OneNote - en-us,,,0,Microsoft Corporation,,16.0.16227.20258,x86_64,,,,C:\Program Files\Microsoft Office,0,,,10951616ffd6add7244886c9c26b30467ecdb450,a3462f7847ba4ea85dd2a572c51cef93e51cbb47
0,2023/04/12 04:00:16,win,Flock,,,0,Flock FZ LLC,,2.2.513, ,,,,,0,,,1f62d05ca386b824a17e495da6dfc5d949c12cd0,a424a53a3b54ac17172ee6963c24352bf51610b2
0,2023/04/12 04:00:16,win,Microsoft Visual C++ 2017 x86 Minimum Runtime - 14.13.26020,,,0,Microsoft Corporation,20220210,14.13.26020,i686,,,,,0,,,e84a4fd7edbf833183c781eb2231d527d2536129,a5b594b3c076acc8360f9773e96e358b30d8ed10
