scan_id,scan_time,protocol,local_ip,local_port,remote_ip,remote_port,tx_queue,rx_queue,inode,state,PID,process,checksum,item_id
0,2023/04/12 03:31:38,tcp,0.0.0.0,49667,0.0.0.0,0,0,0,0,listening,2464,svchost.exe,9adc6360414c1b8839d52e6a908efa2c898c0f39,00c24610f9dfd4c9a59511c25aa6a36b5b55f375
0,2023/04/12 03:31:38,udp6,::,49672,,0,0,0,0, ,4904,TeamViewer_Service.exe,aa8cd2fdeb4cf40d7b04990a04f0812949e88f78,01a051410a2f3f1f0d35717d0fa212624cecfd92
0,2023/04/12 03:31:38,tcp6,::,135,::,0,0,0,0,listening,1384,svchost.exe,858233b85c9c8636fdb37490928503c9bfcdaf16,094b9de99b561a8a9c435f641787b26db0fa5f98
0,2023/04/12 03:31:38,udp6,2001:448a:2040:99ec:1d5c:7b78:fc73:c54b,2177,,0,0,0,0, ,18404,svchost.exe,8b638f0fb4cf01c28ed10045f86c961844c6b9f8,0964d2442829c97c0f9f9d869945995a937d317b
0,2023/04/12 03:31:38,tcp,0.0.0.0,808,0.0.0.0,0,0,0,0,listening,4680,OneApp.IGCC.WinService.exe,f7c20131107cd00be78d75bb2ae6543aad79e95f,09d86ee59d739896c7f534bdd14746aff1bf0e62
0,2023/04/12 03:31:38,udp6,::,49902,,0,0,0,0, ,3688,svchost.exe,067e44f303d568a1006faed4852c309ea0eeaae2,0e2068c5e078a9da4e945b4865774af623ed1c7e
0,2023/04/12 03:31:39,tcp,0.0.0.0,445,0.0.0.0,0,0,0,0,listening,4,System,481fa26d857363b78f4f3f586816a2bca324560a,120ef3368b130c7432e4ee29d7ae502fb6767d10
0,2023/04/12 03:31:39,tcp,0.0.0.0,49666,0.0.0.0,0,0,0,0,listening,1692,svchost.exe,1a0f58ce858d556afb387a7dada39bb18c4dc55c,13b5ba4bdc3830ce3bcc339c6d425342dfae1697
0,2023/04/12 03:31:39,udp6,2001:448a:2040:99ec:b525:53b1:3743:ac02,2177,,0,0,0,0, ,18404,svchost.exe,58509c2516b09e70a1f8fbfba3b68fe711bcbfe0,13d80c7297f1b803ba208d36a2ca62d34c8a70fc
0,2023/04/12 03:31:39,udp,127.0.0.1,54721,,0,0,0,0, ,6748,svchost.exe,e01b032eea7ebda5bee177dcaa7431fb404ac0d3,17ad1b564e9c9fc1e38b0c17d4aa249cdff29812
0,2023/04/12 03:31:39,udp6,::1,1900,,0,0,0,0, ,6748,svchost.exe,45175d4ffeafdfb61e71a1e3766d403c714a9316,1929fb77051b0a4df82fbcbbf425c0dcfdd4e52f
0,2023/04/12 03:31:39,udp6,fe80::2b5e:94e0:fe6d:eb44,54718,,0,0,0,0, ,6748,svchost.exe,41d9e46906a1a30ede4f0dbb1da066f28bfa634a,1ad4117bc814396e164b5afb8e9bd3712ff9fe9a
0,2023/04/12 03:31:39,udp,0.0.0.0,49901,,0,0,0,0, ,3688,svchost.exe,af5c0112ec866ba6e93fdae3b53567a3b81743f4,1bfb2604226bb08101414008f68b6c2f29d8b442
0,2023/04/12 03:31:39,udp6,::,5355,,0,0,0,0, ,2388,svchost.exe,365ba5753939dd67048b8acfffb22f766ac502bd,213612efe23c016cfb5385649212cda824f1dfde
0,2023/04/12 03:31:39,tcp6,::1,7679,::,0,0,0,0,listening,14100,GoogleDriveFS.exe,91f70ebafc5f9de814298a6e4fad9478c84e51c0,25957b09cd97f639874a872fe7205306914e1af6
0,2023/04/12 03:31:40,tcp,0.0.0.0,7070,0.0.0.0,0,0,0,0,listening,4228,AnyDesk.exe,609a80995a47426580a0719c37eef0d4507dc101,294c6cecc27365b831e43732860c1faf399a260a
0,2023/04/12 03:31:40,tcp,0.0.0.0,49668,0.0.0.0,0,0,0,0,listening,3832,spoolsv.exe,0380b80dff44f993f1ab223f64dbdf0c47ca3b7d,2c924802fe5c2d1fba335438ef81ba293d6c5e12
0,2023/04/12 03:31:40,tcp6,::,808,::,0,0,0,0,listening,4680,OneApp.IGCC.WinService.exe,2ea5fb2079a4efe71648a9682438dd7231d96acc,2d44ac70881adb1f0217949745becb7a7ab8d32e
0,2023/04/12 03:31:40,udp,127.0.0.1,1900,,0,0,0,0, ,6748,svchost.exe,a01d4d34b0898d4e4f95b404ccb359527aa8fd57,3163f1dc5b5c7abc5d2b3eb0f228d8858603fe4e
0,2023/04/12 03:31:40,udp6,::,65396,,0,0,0,0, ,4936,dasHost.exe,35d6f25311652d7c611690b9ccc5da9f1e6fc47f,33c852627135f53fcd6b00e2b2bd9c177c47f865
0,2023/04/12 03:31:40,udp6,::1,54719,,0,0,0,0, ,6748,svchost.exe,f1acc458f206c583899c3ab242ff203b06d43d3c,431b11f7028f0126c4f329e0c1063a249dee8d87
0,2023/04/12 03:31:40,tcp,0.0.0.0,49665,0.0.0.0,0,0,0,0,listening,988,wininit.exe,ea292cec7c061dd0bcbcc85065bf68e482e70aa7,5062fd9d3e87cbe747bd2510b66b127ddf2c8bac
0,2023/04/12 03:31:41,tcp6,::,49665,::,0,0,0,0,listening,988,wininit.exe,68eae982fdc5c570f52e5c289c5ef6482aff0317,50f1542c0b047f03949edf289ec9c8377c2b4ad2
0,2023/04/12 03:31:41,udp6,2001:448a:2040:99ec:0ed2:5c99:3a79:e07b,2177,,0,0,0,0, ,18404,svchost.exe,8a8ddf219714a664dec7bc65f45140e3c4e4a618,5769c6cfb90197cd601f06a3f73af9280e1e134a
0,2023/04/12 03:31:41,udp,192.168.100.8,2177,,0,0,0,0, ,18404,svchost.exe,622892b69c4460d6340d706f88dec73b64ed63ff,5def23383d6fccdc1be36183db752b4a53bc482b
0,2023/04/12 03:31:41,udp,192.168.100.8,54720,,0,0,0,0, ,6748,svchost.exe,0a851255029ae72af2c37be83c7a3af8252f1037,6026eadede05bf480390cedc26fd094441ebed20
0,2023/04/12 03:31:41,udp6,fe80::2b5e:94e0:fe6d:eb44,2177,,0,0,0,0, ,18404,svchost.exe,7916e27a20020e2aa3a5b40f7c9cb1ccf1e1cc68,6c0934efe4fc9d06afc6826254723c840d58f3ea
0,2023/04/12 03:31:41,udp,192.168.100.8,1900,,0,0,0,0, ,6748,svchost.exe,11ec33de1793085071cd492cd0576d5e9ed57f60,72381164a764ebaf8b596773ef3208ef2fa4ddd5
0,2023/04/12 03:31:41,tcp6,::,5357,::,0,0,0,0,listening,4,System,7c3a2f15bd5aa1893e9b32d61bc51143cb13c269,737444136c6fca2c36d8eca408e77a63769a0826
0,2023/04/12 03:31:41,tcp6,::,49664,::,0,0,0,0,listening,684,lsass.exe,ec3eef325bfa3a08d83dd91f34a0b2780ac503e6,780444cdd6b94639213b829135e8ab7bcf999161
0,2023/04/12 03:31:41,tcp6,::,49666,::,0,0,0,0,listening,1692,svchost.exe,4cb670035b96fb14fd0efa9ed997e56d874fe293,796c943d7b9e29e42293e5431fcf6356a43b657e
0,2023/04/12 03:31:42,tcp,0.0.0.0,49664,0.0.0.0,0,0,0,0,listening,684,lsass.exe,c95efb439ae1405bc6bc4381add39b03fb94f16e,7baa138dcdadcced88c737cb9e9e4076f5ac2f23
0,2023/04/12 03:31:42,tcp,0.0.0.0,49671,0.0.0.0,0,0,0,0,listening,4276,AsusLinkNear.exe,e048affbc1e14d69cb665d444aaf51e7fe4855c3,813f0fc561de5dc3aef8be4de1c87e93e1365253
0,2023/04/12 03:31:42,udp,0.0.0.0,50001,,0,0,0,0, ,4228,AnyDesk.exe,5f688ae48071020234489e8390b1347a4ab00071,83055bbc15f6256afb27a98db5908a6360e1916b
0,2023/04/12 03:31:42,udp6,fe80::2b5e:94e0:fe6d:eb44,1900,,0,0,0,0, ,6748,svchost.exe,f96633fed540867719a24c5280e6d8116866920e,83d5d58c317f7e66a48b75bbcbfedc2cf46777c1
0,2023/04/12 03:31:42,tcp,192.168.100.8,139,0.0.0.0,0,0,0,0,listening,4,System,27438d6c71bcc91b0ef3b14fd06c5c48f47c42fc,84082fa286fac856e693d6d312f3c46501141941
0,2023/04/12 03:31:42,udp,127.0.0.1,5353,,0,0,0,0, ,4904,TeamViewer_Service.exe,0509edda66ed13e09c9fda6aeb2520c29870b209,8556d9a0e54c568172cab6e2b1606dcdb6b2f46f
0,2023/04/12 03:31:42,udp,0.0.0.0,49675,,0,0,0,0, ,3832,spoolsv.exe,53f09b0c4d4fc4d7a85ff5c5a2640f3d88f3e89a,8b02f7269508a0e364c067704eea573ab1042b45
0,2023/04/12 03:31:42,tcp,127.0.0.1,5939,0.0.0.0,0,0,0,0,listening,4904,TeamViewer_Service.exe,0a10aa39f2ee8d4f017e70dff2f95b4df9568e69,8d0366eac78526b0f27540383f51216810526ae9
0,2023/04/12 03:31:43,udp,0.0.0.0,65395,,0,0,0,0, ,4936,dasHost.exe,b33a6d379402567bf10870fa10fa9192f89dfa2f,9742a9c80e57b1d9245e60f0df1486aaeadc3df2
0,2023/04/12 03:31:43,tcp6,::,49672,::,0,0,0,0,listening,612,services.exe,35e1d19d0e39d399a8d5f0ffe3b71e45bddddede,9aeb403657d0c6c9a3f5e8f61372840576d2f2e1
0,2023/04/12 03:31:43,tcp,0.0.0.0,49670,0.0.0.0,0,0,0,0,listening,4276,AsusLinkNear.exe,a1325e9921c3c966128d4fc4c915239df2f02d81,a7b2528c807a481480d3a84257de8da6cc6ea55a
0,2023/04/12 03:31:43,tcp,0.0.0.0,5040,0.0.0.0,0,0,0,0,listening,6788,svchost.exe,7b4f2712dc64b2d23fb180fcd0a5389c650dcb5d,b032c5b23c2f83786e4eb05106df3df23add9967
0,2023/04/12 03:31:43,udp,127.0.0.1,49664,,0,0,0,0, ,4608,svchost.exe,905dbb44674e488296f8e6189d2458154917a96c,b384495ff99e639d955f5f943473ee367515d4e2
0,2023/04/12 03:31:44,tcp6,::,49667,::,0,0,0,0,listening,2464,svchost.exe,78b481abda805c9755b897c2441090460945fb4b,b82989e87ae17e9d01b93089a6b66fa3fed27217
0,2023/04/12 03:31:44,udp,0.0.0.0,5355,,0,0,0,0, ,2388,svchost.exe,872526d86753845b4d367f09d25daca8485310cf,b8ff43e517b056a49ba615dc7ae93f911b4df34f
0,2023/04/12 03:31:44,tcp,0.0.0.0,135,0.0.0.0,0,0,0,0,listening,1384,svchost.exe,2bc5139b608eddba293f4cc046ce5078501c6e48,bbbbf17f188ec1927cd6da2bcdd41506ae3f829e
0,2023/04/12 03:31:44,tcp,0.0.0.0,5357,0.0.0.0,0,0,0,0,listening,4,System,d6948aacee082a5d99ee1e0f735c369855604278,c0132ac7e40299fc3c2911339d50da95e0847673
0,2023/04/12 03:31:44,udp,0.0.0.0,5050,,0,0,0,0, ,6788,svchost.exe,aeb069587f0f57c3426bfe2a6361082c5104ad59,c3fa690a1ece1c651eddea7dfdd75606b5d7479e
0,2023/04/12 03:31:44,tcp6,::,445,::,0,0,0,0,listening,4,System,effa4fd964755442c367e0912108801fb70d253d,cf372ca01c25d7a8fe58b1d9d104771364e3d281
0,2023/04/12 03:31:44,tcp6,::,49668,::,0,0,0,0,listening,3832,spoolsv.exe,cfc19268555cef1ec9a5782c1ac0e1645c2ac224,d4fbf314eb1655430cd73c226c6284bfa5d0fb95
0,2023/04/12 03:31:44,tcp6,::1,49669,::,0,0,0,0,listening,5380,jhi_service.exe,62b5cadb135edbf388a514c5a70e31b43ac069c5,d8ed9a2491e5881371c2d2836f1b943c352e6cd6
0,2023/04/12 03:31:45,udp,192.168.100.8,138,,0,0,0,0, ,4,System,284260bf39542780f1f693fae9d556ebbaaf0ceb,dafac8289da82333ec3dfb291792fe95f5ff34b6
0,2023/04/12 03:31:45,udp,0.0.0.0,49671,,0,0,0,0, ,4904,TeamViewer_Service.exe,2e8356105effd547ec7bf6f658d3f5d55502643e,dc1a44b0c2910fe8389c401e561851e462831575
0,2023/04/12 03:31:45,tcp,0.0.0.0,49672,0.0.0.0,0,0,0,0,listening,612,services.exe,cb3f6a9bdd5bae1243d6a7abad4bc25eb1a1a348,e043800c067d8fc9ae7043fb2b500bb5fec05520
0,2023/04/12 03:31:45,tcp6,::1,42050,::,0,0,0,0,listening,21332,Microsoft.SharePoint.exe,2fcdaf7c4e38aa6220da67f6b524cda8bd55eccd,e41df293a282b328d5fcda238c17d41667413c95
0,2023/04/12 03:31:45,udp,192.168.100.8,137,,0,0,0,0, ,4,System,825f80f3f2e3ae58e4163498fd6778f9ab53657a,f1aec587b0cf96db64f75a37ad891ec0719bf174
0,2023/04/12 03:31:45,tcp,127.0.0.1,9770,0.0.0.0,0,0,0,0,listening,4716,pritunl-service.exe,684d92ddad5eed991812cd6b56ce23c96fbe3cb5,f5b97620283d2d51ebcc7c94122748f85687e4ae
0,2023/04/12 04:31:42,udp,0.0.0.0,62122,,0,0,0,0, ,22168,chrome.exe,9f05923a75c40d089ffa49983600d5689ad1a232,2c3850519b4c5e0e0aab9c44b7c04c77563f5a47
0,2023/04/12 04:31:42,udp,0.0.0.0,63285,,0,0,0,0, ,22168,chrome.exe,623c0f203014a7b90b514332eb65841ba2633767,176f7bae9a8d2b2de135229295f247405e288793
0,2023/04/12 04:31:43,udp6,::,63285,,0,0,0,0, ,22168,chrome.exe,8c144c66c08df4d6123cbe187e1151f2515a3754,326dd9725e5528b0a89c601c1a2fbb6873c3064e
0,2023/04/12 04:31:43,udp6,::,64262,,0,0,0,0, ,22168,chrome.exe,2347a2eb091c71a3290f129c464355f2b4282492,5628f363858baf13a964950e055c84766fcba753
0,2023/04/12 04:31:43,udp,0.0.0.0,59038,,0,0,0,0, ,22168,chrome.exe,735857085651e4be327179a0707ad3e5b218844c,90a0ef0bba8eb06e4cf3757aea9fcfdb6f75a0d8
0,2023/04/12 04:31:43,udp,0.0.0.0,5353,,0,0,0,0, ,2388,svchost.exe,31437b55ff7875d5539626f5f380b0225496e572,b70a80e0df152a12d79120be4f423979596dbaab
0,2023/04/12 04:31:44,udp6,::,3702,,0,0,0,0, ,4936,dasHost.exe,cd70b6adb2ada292220ddad99c04b2dd3f121f85,aef365124170c4690192d51067cee466689a4f65
0,2023/04/12 04:31:44,udp6,::,62122,,0,0,0,0, ,22168,chrome.exe,d8858c15dfebae9a29074b7527cfda29477d5271,6bcc221653c76631d7ac5f8507ce570ce2433391
0,2023/04/12 04:31:44,udp6,::,59038,,0,0,0,0, ,22168,chrome.exe,d46a2b1f143201341bd5156bc15128b8d45b9430,b90863e40494b7a18611e5b82bc03748f4bb963b
0,2023/04/12 04:31:44,udp,0.0.0.0,64262,,0,0,0,0, ,22168,chrome.exe,edce398c69999cb20ab1ae7bb08d40584ea42e74,d9ba668c87abe6364855cd5158b0d11236b9ee11
0,2023/04/12 04:31:45,udp,0.0.0.0,3702,,0,0,0,0, ,4936,dasHost.exe,9468fa218de0c883172a4b4af493766472d96e5f,4efe5f5f47d6b866ae0e152b877062fb945e7b2b
0,2023/04/12 04:31:48,udp6,::,5353,,0,0,0,0, ,22168,chrome.exe,c494f628b8b923cd447cdde4b2ec525a2ea65848,fed16d76d52690f420eb398e6689eb7299c52b56
