scan_id,scan_time,name,adapter,type,state,mtu,mac,tx_packets,rx_packets,tx_bytes,rx_bytes,tx_errors,rx_errors,tx_dropped,rx_dropped,checksum,item_id
0,2023/04/12 04:21:49,Bluetooth Network Connection,Bluetooth Device (Personal Area Network),ethernet,down,1500,00:45:e2:a6:b9:98:,0,0,0,0,0,0,0,0,9e114c162036537ff41ae4c549802bcad02af8ea,126c5bae16aa975c5beaeaf4ddf67a0367e4b9ca
0,2023/04/12 04:21:49,Loopback Pseudo-Interface 1,Software Loopback Interface 1, ,up,,00:00:00:00:00:00,0,0,0,0,0,0,0,0,e4a92faeea2613dab29a772ec7f3540be951b478,56e07d1bb3aeca5febd3a26616defa115f6a881b
0,2023/04/12 04:21:49,Local Area Connection* 10,Microsoft Wi-Fi Direct Virtual Adapter #2,wireless,down,1500,82:45:e2:a6:b9:97:,0,0,0,0,0,0,0,0,2e0b7b9c120eb44d3e12b73aeb1d977856406fa9,6b4577c4d250a932d76165bcd2a74c189502bedf
0,2023/04/12 04:21:49,Local Area Connection* 1,Microsoft Wi-Fi Direct Virtual Adapter,wireless,down,1500,02:45:e2:a6:b9:97:,0,0,0,0,0,0,0,0,7acdd5b991ca0143f8fa81bd3fb9ae56edf9e927,6e67a8672af93032107733eda18e3baceb0a800c
0,2023/04/12 05:21:51,Wi-Fi,Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC,wireless,up,1500,00:45:e2:a6:b9:97:,58124,72101,24223258,43679437,0,0,0,0,7bf311844be3a38eee2cb6a48ceede89b631ac34,04368b01f570085c55adf2f512f89d7c65a38c87
